segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,105,E3_E4,tail,9ff9b90e2208c92e2881b2b244de1ccc523b40ed2b47410bddaff799412bc986,1.9333,1.9690397786801577,558.336,556.8721971244725,1167.14,1144.2455667299341
5.0,105,E3_E4,tail,7c904b16e91500376d42ab1912ffd6769f9bc6a7ca3a5d2d6b37a0a1a58c2b6f,1.9596,1.9950156709070992,569.694,570.8236156883131,1278.98,1313.8013906273504
5.0,105,E3_E4,tail,263a769e4fdd9f64cde7ed6cf618624d149a73ecd250ecb92281871f34366967,1.9759,1.9901107158533855,566.917,566.0659653744601,1351.85,1341.4326046279443
5.0,105,E3_E4,tail,d3a0ab7411733494a426b192d627920b12c521b6f9a74d2145a45bb3322cbc01,1.9819,1.9967840726571926,569.189,572.2494673162612,1448.59,1437.269803555348
5.0,105,E3_E4,tail,cf90b447f91697ae4c7fe07cefcf5164dca756da60e76a8e35f2c4568db00a7d,2.0023,2.002329385476042,554.755,555.2947593732124,1244.94,1232.8979358724455
5.0,105,E3_E4,tail,bfae5964b27d900d708f7020ef10722f7bff5758ed323a5e5b59a5a3ce2fe635,2.0345,2.042945074035674,569.537,569.8010816811636,1469.82,1427.8282433357012
5.0,105,E3_E4,tail,2371a48353ebb8ac95f47079f3ef215b41de87790615d03c0fa0e08be2dea09e,2.0582,1.9769302250321834,554.134,559.9834540590582,1253.88,1280.5538108388841
5.0,105,E3_E4,tail,50d961fe622b93f19d77490c321fd63f3932b1bbad4c60367456d58df37efb14,2.0702,2.0767296224527705,561.931,559.3488831809071,1247.83,1217.6455896277853
5.0,105,E3_E4,tail,e4a398573f462b9d3c88c7139aa359009edc7ab422d0e0003a9e31df8706e4f8,2.1216,2.119897233022104,562.463,563.9875651217561,1408.96,1397.9236426078992
5.0,105,E3_E4,tail,0f6da37a4295dae02abfab0b33e65d9373a72f75b1b868d097e2a53ce08865c6,2.1828,2.127870727676889,553.011,552.4301070205588,1202.24,1248.7514861873929
5.0,105,E3_E4,tail,d5118138ef47c97d438323871aa27ec275b0bc1f081cebaedb76a399f238d2d8,2.1832,2.2151523451334554,555.285,551.81962608456,1127.59,1112.7092468238584
5.0,105,E3_E4,tail,9966eacaa0441fd297c412a2e8500751446cc23fd768aa291968611ebe97d815,2.2635,2.2585641032607877,566.57,570.0855066127741,1535.45,1525.8302182972611
5.0,105,E3_E4,tail,b751900fe2acc49d2b4feaf05e005682f54787d19d10434112f4c74eef2c181f,2.4162,2.4261295350790633,568.806,567.5093202101918,1299.63,1352.2732745209973
5.0,105,E3_E4,tail,c32d92ba68d0d1a6d10bc5156dac89e80907f8055a215fa2270c8f49c5556d71,2.504,2.4200446052665243,565.743,566.8762455137069,1298.79,1323.1558129086784
5.0,105,E3_E4,tail,e2fc2e57a90485a4547df37797552b4057b10b8f3668ad6b73836ccc1e2f2f81,2.5621,2.470561378432621,560.673,559.6424810819827,1233.54,1218.8535144419975
5.0,105,E3_E4,tail,b1cd7c686dcb53f9496c201343328ff256763db1b818bbf80260f4a69db7e18f,3.253,3.06082715984808,564.302,563.3145929431867,1370.2,1337.5184585569282
5.0,105,E3_E4,tail,5da641bbb8a4679a76413eedd68db2aa511aed35aafba6b722b4c66b824de203,3.3695,3.115092068970284,551.76,552.6842866374724,1284.19,1268.256158154195
5.0,105,E3_E4,tail,cc86ca8c89ec078962d7fdc5d529feb09b7442d79e0ab26d21a0afd40fc99e0d,3.5508,3.3552308834497846,559.687,559.385128874536,1350.04,1340.8362937716038
