segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,105,A2_A8,tail,c3978b48abb2c9b18e1e1eeccbef77735efcc015c8f9053ac9127b7660696fd1,2.0138,2.068349511396355,560.348,559.2259716528654,1272.65,1273.3599047410316
5.0,105,A2_A8,tail,d8d328da7c02d99c04ca207fab3e1bfc4826973144ffcdb51f8b827f74ac85d7,2.1276,2.1468193373858067,537.149,540.7208808307096,1143.15,1123.6430884902506
5.0,105,A2_A8,tail,8c4c1a01175c2624e8b09a130b339d398ce69235e5209e2593936b7cd24464e5,2.2312,2.2221731881682074,547.673,546.1090540736643,1105.07,1126.5490021887717
5.0,105,A2_A8,tail,ee96b772be9e15b3cbe7195a53a5b8ab64868a18bc574e122447e2b141525dc7,2.2764,2.204720941763342,557.991,556.1076663975659,1246.05,1207.823554955496
5.0,105,A2_A8,tail,fd759f54c9030affa8e0e4f986675b7f366f945dc8e4c55b0a264d7381742f2b,2.2943,2.28848034980189,548.525,547.2397644103653,1154.67,1150.77189492552
5.0,105,A2_A8,tail,8520f0360b4a0434a1660f4d792e7ddca3b4209d534503e057a83e44d168b8ba,2.2947,2.2481354761158143,542.672,543.1433050123705,1078.26,1090.9184620154606
5.0,105,E1_E2,tail,48ba54f1e784a23193530278bb63b7b7ef12d017aeb154ed9c43f77168db751f,1.8554,1.8866731322382244,561.111,561.4615692048835,1192.25,1177.0182818717408
5.0,105,E1_E2,tail,91c2c525eec8ce6676cc013cb62e6c9a044879dbe623b5609c22420d2f0ab13f,1.8577,1.9920222258248554,565.946,561.5709275388026,1022.73,1046.54579021993
5.0,105,E1_E2,tail,50a167d8eda03c4a17cd384e63c161129df35f026ee6432685f03219b3ddebcf,1.9093,1.9488030939006973,561.746,561.3247931814224,989.17,1030.0021500532175
5.0,105,E1_E2,tail,5754a4b3eb26c524f4991fea5ed03f5f029f8bbf3bb93f61fe5244a9a040d3ef,1.9154,1.962263607872561,565.574,565.8981673555036,1170.67,1182.5568083461208
