cell,e_target,feed,library_id,pair,rank,rep,pred_cyclen,sigma_cyclen,pred_f_r,pred_f_q,pred_cbc_max,pred_ao_abs,pred_max_pin_bu,B_cycle,B_d,M_HM_tU,cand_e_core,in_distribution,record_id,origin
e5.2_f121,5.2,121,ga80,K1_K2,4,,650.0393933493466,0.72624319105925,1.4971605012181484,1.8770381603752169,1344.4657539267691,0.0391678721857454,71.29571037425657,25.37556563917185,50.54141585983815,102.031,5.2,True,bfbbce27506c8e57f1a84d10681543eee6a576f91d0afa38434d86c31fda0dd2,elite
e5.2_f121,5.2,121,ga80,K1_K2,5,,650.4421759957453,1.1628244848676603,1.49837138630808,1.873393380334433,1346.9243521359358,0.0393162460394444,71.27773011050499,25.39128905160897,50.572732739155065,102.031,5.2,True,06f228f02ae2cae482732f08ccb66b95d54c8d8585a774dbd8f0da634b76da3b,guided
e5.2_f121,5.2,121,ga80,K1_K2,6,,650.9360217788253,0.9461743029015832,1.4987108153849964,1.8863171189345287,1345.5208382970309,0.0388775108728909,71.3102963252533,25.410567292608494,50.61112989684833,102.031,5.2,True,f5aba425731dca2c8e6595921e7afdeccc7e85462e1944fdbb2b6810a79d9fc1,elite
e5.2_f121,5.2,121,ga80,K1_K2,7,,651.1483322771105,1.1424190257572322,1.5075340698213533,1.888147634302821,1345.1506358223664,0.0387610284466872,71.42666131400803,25.41885525029267,50.62763731669863,102.031,5.2,True,836ad8d0ae3cdc7d21297474b39f68bf51aa1869e324bdd8d889d5bb44c3ae48,elite
e5.2_f121,5.2,121,ga80,K1_K2,8,knee,653.316710029165,0.9966144248152564,1.5098426265473024,1.9020138566366456,1355.4753320168654,0.0393440945680442,71.7591989910319,25.50350213868241,50.79623153241704,102.031,5.2,True,9b810be7cddb2708e902590bb011d8aa5716da5ed66814ea4f775cae898bd97f,elite
e5.2_f121,5.2,121,ga80,K1_K2,9,,655.0461630635153,0.6709157102361417,1.5306082863903403,1.9299250778322996,1291.0565748780675,0.0496818575094719,72.76706763980299,25.571014737829515,50.93069877534639,102.031,5.2,True,176eb888f8f47aa3b941762dd155e1d6aa0a2ea7b5015144afd17c4510614755,elite
e5.2_f121,5.2,121,ga80,K1_K2,10,,655.6738188790858,0.5351958910676029,1.5311259694341977,1.9398440892029931,1300.7610378206068,0.0468431121043666,72.63270719723042,25.595516516505967,50.97949983866064,102.031,5.2,True,2224b5271238e040c727ce344560f33ab2db6f9ffe586e8505b8ef2259245372,elite
e5.2_f121,5.2,121,ga80,K1_K2,11,,656.0815345007037,0.3053773366978826,1.5314164860733257,1.9406281144970197,1309.9180928344467,0.0462638315809297,72.78436673206674,25.61143249732856,51.01120026327423,102.031,5.2,True,52fa8bffc288b344fb93e5f2f07d5613ebe118ef0204571d92f9a2d0241d3a18,elite
e5.2_f121,5.2,121,ga80,K1_K2,12,,656.8091323884113,0.7638645337978938,1.5340963289331038,1.946002999102782,1309.2952064104609,0.0459350762133744,72.7355232495768,25.639835711268127,51.067771953848094,102.031,5.2,True,ca82649483677b6b1af632bfa27dc456d3ac176774488c264b1c919930d931e6,elite
e5.2_f121,5.2,121,ga80,K1_K2,13,max_cyclen,657.0254376751909,0.7793811231699768,1.5425571359842891,1.9538286056551948,1306.449636924074,0.0462898194788668,72.90276283630566,25.648279613374573,51.08458997374605,102.031,5.2,True,21a5c3a78d827e6009661f1c4ed74999d70c4a97420d049537f752c5d3d6d510,elite
