record_id,cell,act_fr,pred_fr,pred_fq,pred_cyclen
f34fa82b560a5a2358f8f6493a0d7bfcee4b6424940361ae9b0d1b3f1a122417,5.25-5.5_f109,2.0182,2.0598504457885554,2.5909415338968764,610.6822650142793
6abd1f03e727985089763a1eb422caa7fb9694a808661fcba9eaf22e417e92d3,5.25-5.5_f109,1.78,1.831911261458032,2.3126199772480716,610.2105789547732
52ff541dc3c97b67dcac6a62dc18a78e2e87214805c6db804b179154b534e0aa,5.25-5.5_f109,2.3603,2.772320715601908,3.7854766543743756,608.3830955566406
f2865902e7ad4bf5f6866988df78b3022474e4652598d0e98284bea27509a7ca,5.25-5.5_f109,3.8995,3.4405360754343923,5.5469189234233225,595.7619441022646
d41c7fa6db1d0a6061569dd4a18978470056a351178e6db07e93f1490c9b463d,5.25-5.5_f109,2.1092,2.4446780210184618,3.224975306405228,599.1230200612333
19c93726742d1c5662033cb8e1fd469551deb12663d201354839aee749c1f71e,5.25-5.5_f109,2.2188,2.1205407257508133,2.7485223441147744,612.7993692643654
5159344a29d66a2f64a7af5d230b8d48a31911321bc966ff70444ace402f3301,5.25-5.5_f109,2.0836,2.070643500407294,2.6377610705839354,630.1672968773781
bdb291016d46c893ed62db71ad42ecd511ded6c18b0f5c1941d54eaba5c98deb,5.25-5.5_f109,2.0527,1.9880468942242948,2.5000416250679987,614.3730328844114
5cdb2a1a311f75b42185a319f188f7f0bf1fb97b5a772b677b86e2c4b0e8bc19,5.25-5.5_f109,2.573,2.821648058059614,3.7023375740492783,603.3151242944925
0f2df22333a22c7d785465a48ea0ae4cd7b93fa5c06536600cf35bb76459f7c1,5.25-5.5_f109,2.1599,2.1718384715844588,2.8745359023286725,608.7578565754673
7a99210fe93c08ca870b69f6ec239486b2646e79d67e084da80c80d695d41256,5.25-5.5_f109,3.0826,3.4388622559275475,5.114649289029201,595.1110293124798
d879d3bb2897145abe2449a854a269381f36931b00b68dc6c34bdcbd0b7c6778,5.25-5.5_f109,2.0185,2.0893085254585295,2.6655698150477187,600.6730254601115
a0ace6664895fa79d28c37111096e61a8e66222ce683c9f09192a22f391bc37d,5.25-5.5_f109,1.9298,2.0306555540872546,2.590249658621118,597.5276433134283
2b5b3293b5f2d4bd5cef88e428c6eb4bef9b9b6621b91d0b9d51a93170eee014,5.25-5.5_f125,1.9615,1.9823553918950385,2.591255744731145,680.2332761165219
b2486ed763c1c7e421912764e4abce416dc270496016f7793756446b24d66618,5.25-5.5_f125,1.848,1.7171960737248155,2.1552204172912477,675.6857898427008
e9161c6614ef476911073ab60aaaabe69ec48cb88615527cfafe4b6c0d78a924,5.25-5.5_f125,2.1251,2.087769485557691,2.6826237259833183,670.506932717889
fcffb738173e1bc8e151cd936ef985afd315315d9461d6aef150d01926e5f4e1,5.25-5.5_f125,1.8083,1.7878169328143745,2.2726417318161865,680.1547471700001
056470d3e21e96c265dfda7aaa7391983cf0a8fc5a5691ae5fdbb10dc1e753e1,5.25-5.5_f125,1.9085,1.8634152858095963,2.400566274545819,684.752573232358
bec7f21ab7f8d24894ad135337eb087e8209ee33e1c0939349dcf0c778f4103d,5.25-5.5_f125,2.311,2.5717597903537817,3.3047610192532395,674.3285025797711
999174e271fb3bdbfc6d142450e79203cd4107facd5a4f01d04bc906563fa26c,5.25-5.5_f125,1.9274,1.982598763738915,2.607225199588719,664.7579950928684
954e871b4cbf83d2522b76766c06949a06c999611945cee8190cf79d22977f61,5.25-5.5_f125,2.0196,1.9031127500019476,2.444739665860403,681.6105482496822
1a987e3b7104632d19450b9a560f6ec2198cb36b6aa113f5f423bc8489198c9c,5.25-5.5_f125,1.7902,1.7889154811151606,2.2620834091041084,684.4702651202346
cccfd4c9b68f4482829879622dfa8bd73f48b34425257f32422e44cfd6b8e2ea,5.25-5.5_f125,2.0044,1.9535705582666267,2.530062556681689,667.0534815441437
