case_pair,feed,slot,row,col,orbit_class,multiplicity,radius,periphery,diagonal_slot,p_orig,p_tp_detransposed,d
E3_E4,117,10,1,1,interior,4,1.4142135623730951,False,True,1.496500015258789,1.4979000091552734,-0.001399993896484375
E3_E4,117,11,1,2,interior,4,2.23606797749979,False,False,1.6657999753952026,1.6692999601364136,-0.0034999847412109375
E3_E4,117,12,1,3,interior,4,3.1622776601683795,False,False,1.4908000230789185,1.4910000562667847,-0.00020003318786621094
E3_E4,117,13,1,4,interior,4,4.123105625617661,False,False,1.356600046157837,1.3557000160217285,0.0009000301361083984
E3_E4,117,14,1,5,interior,4,5.0990195135927845,False,False,1.3295999765396118,1.330899953842163,-0.0012999773025512695
E3_E4,117,15,1,6,interior,4,6.082762530298219,False,False,1.3158999681472778,1.318600058555603,-0.0027000904083251953
E3_E4,117,16,1,7,interior,4,7.0710678118654755,False,False,0.8087999820709229,0.8090999722480774,-0.000299990177154541
E3_E4,117,17,1,8,interior,4,8.06225774829855,True,False,0.4106999933719635,0.4083000123500824,0.0023999810218811035
E3_E4,117,18,2,0,vertical_axis,2,2.0,False,False,1.5521999597549438,1.5568000078201294,-0.004600048065185547
E3_E4,117,19,2,1,interior,4,2.23606797749979,False,False,1.4503999948501587,1.4520000219345093,-0.001600027084350586
E3_E4,117,20,2,2,interior,4,2.8284271247461903,False,True,1.5680999755859375,1.569100022315979,-0.001000046730041504
E3_E4,117,21,2,3,interior,4,3.605551275463989,False,False,1.4636000394821167,1.4631999731063843,0.0004000663757324219
E3_E4,117,22,2,4,interior,4,4.47213595499958,False,False,1.531000018119812,1.5297000408172607,0.0012999773025512695
E3_E4,117,23,2,5,interior,4,5.385164807134504,False,False,1.4337999820709229,1.4332000017166138,0.000599980354309082
E3_E4,117,24,2,6,interior,4,6.324555320336759,False,False,1.1663999557495117,1.1663999557495117,0.0
E3_E4,117,25,2,7,interior,4,7.280109889280518,False,False,0.9208999872207642,0.9204000234603882,0.0004999637603759766
E3_E4,117,26,2,8,interior,4,8.246211251235321,True,False,0.39239999651908875,0.39169999957084656,0.0006999969482421875
E3_E4,117,27,3,0,vertical_axis,2,3.0,False,False,1.3077000379562378,1.3078999519348145,-0.00019991397857666016
E3_E4,117,28,3,1,interior,4,3.1622776601683795,False,False,1.2961000204086304,1.2963000535964966,-0.00020003318786621094
E3_E4,117,29,3,2,interior,4,3.605551275463989,False,False,1.2662999629974365,1.2660000324249268,0.0002999305725097656
E3_E4,117,30,3,3,interior,4,4.242640687119285,False,True,1.2396999597549438,1.2388999462127686,0.000800013542175293
E3_E4,117,31,3,4,interior,4,5.0,False,False,1.2107000350952148,1.2077000141143799,0.003000020980834961
E3_E4,117,32,3,5,interior,4,5.830951894845301,False,False,1.055400013923645,1.0539000034332275,0.0015000104904174805
E3_E4,117,33,3,6,interior,4,6.708203932499369,False,False,1.0252000093460083,1.0240000486373901,0.001199960708618164
E3_E4,117,34,3,7,interior,4,7.615773105863909,False,False,0.8080999851226807,0.8069999814033508,0.001100003719329834
E3_E4,117,35,3,8,interior,4,8.54400374531753,True,False,0.3634999990463257,0.3628999888896942,0.0006000101566314697
E3_E4,117,36,4,0,vertical_axis,2,4.0,False,False,1.5439000129699707,1.5390000343322754,0.0048999786376953125
E3_E4,117,37,4,1,interior,4,4.123105625617661,False,False,1.5018999576568604,1.4984999895095825,0.003399968147277832
E3_E4,117,38,4,2,interior,4,4.47213595499958,False,False,1.3323999643325806,1.3307000398635864,0.0016999244689941406
E3_E4,117,39,4,3,interior,4,5.0,False,False,1.291100025177002,1.2897000312805176,0.001399993896484375
E3_E4,117,40,4,4,interior,4,5.656854249492381,False,True,1.1031999588012695,1.1016000509262085,0.0015999078750610352
E3_E4,117,41,4,5,interior,4,6.4031242374328485,False,False,1.061400055885315,1.0597000122070312,0.0017000436782836914
E3_E4,117,42,4,6,interior,4,7.211102550927978,False,False,0.9653000235557556,0.9635999798774719,0.0017000436782836914
E3_E4,117,43,4,7,interior,4,8.06225774829855,True,False,0.5242999792098999,0.5227000117301941,0.0015999674797058105
E3_E4,117,44,5,0,vertical_axis,2,5.0,False,False,1.2705999612808228,1.2697999477386475,0.000800013542175293
E3_E4,117,45,5,1,interior,4,5.0990195135927845,False,False,1.1628999710083008,1.1613999605178833,0.0015000104904174805
E3_E4,117,46,5,2,interior,4,5.385164807134504,False,False,1.044700026512146,1.0434000492095947,0.0012999773025512695
E3_E4,117,47,5,3,interior,4,5.830951894845301,False,False,1.0191999673843384,1.0182000398635864,0.0009999275207519531
E3_E4,117,48,5,4,interior,4,6.4031242374328485,False,False,1.0830999612808228,1.0815999507904053,0.0015000104904174805
E3_E4,117,49,5,5,interior,4,7.0710678118654755,False,True,0.9757000207901001,0.9739999771118164,0.0017000436782836914
E3_E4,117,50,5,6,interior,4,7.810249675906654,False,False,0.7391999959945679,0.7376999855041504,0.0015000104904174805
E3_E4,117,51,5,7,interior,4,8.602325267042627,True,False,0.3635999858379364,0.3626999855041504,0.0009000003337860107
E3_E4,117,52,6,0,vertical_axis,2,6.0,False,False,1.3068000078201294,1.3121999502182007,-0.005399942398071289
E3_E4,117,53,6,1,interior,4,6.082762530298219,False,False,1.1109000444412231,1.1132999658584595,-0.002399921417236328
E3_E4,117,54,6,2,interior,4,6.324555320336759,False,False,1.092900037765503,1.0936000347137451,-0.0006999969482421875
E3_E4,117,55,6,3,interior,4,6.708203932499369,False,False,0.782800018787384,0.7825000286102295,0.000299990177154541
E3_E4,117,56,6,4,interior,4,7.211102550927978,False,False,0.650600016117096,0.6492000222206116,0.001399993896484375
E3_E4,117,57,6,5,interior,4,7.810249675906654,False,False,0.534500002861023,0.5335000157356262,0.0009999871253967285
E3_E4,117,58,6,6,interior,4,8.48528137423857,True,True,0.30000001192092896,0.2992999851703644,0.0007000267505645752
E3_E4,117,59,7,0,vertical_axis,2,7.0,False,False,0.9595000147819519,0.9642999768257141,-0.004799962043762207
E3_E4,117,60,7,1,interior,4,7.0710678118654755,False,False,0.8503999710083008,0.855400025844574,-0.005000054836273193
E3_E4,117,61,7,2,interior,4,7.280109889280518,False,False,0.838699996471405,0.8406999707221985,-0.001999974250793457
E3_E4,117,62,7,3,interior,4,7.615773105863909,False,False,0.6553000211715698,0.6556000113487244,-0.000299990177154541
E3_E4,117,63,7,4,interior,4,8.06225774829855,True,False,0.4011000096797943,0.40070000290870667,0.0004000067710876465
E3_E4,117,64,7,5,interior,4,8.602325267042627,True,False,0.23729999363422394,0.23690000176429749,0.00039999186992645264
E3_E4,117,65,8,0,vertical_axis,2,8.0,True,False,0.35850000381469727,0.36250001192092896,-0.0040000081062316895
E3_E4,117,66,8,1,interior,4,8.06225774829855,True,False,0.4115000069141388,0.4171000123023987,-0.005600005388259888
E3_E4,117,67,8,2,interior,4,8.246211251235321,True,False,0.34360000491142273,0.3449999988079071,-0.001399993896484375
E3_E4,117,68,8,3,interior,4,8.54400374531753,True,False,0.23960000276565552,0.23989999294281006,-0.000299990177154541
N1_N2,117,0,0,0,center,1,0.0,False,True,1.3609999418258667,1.3667999505996704,-0.005800008773803711
N1_N2,117,1,0,1,horizontal_axis,2,1.0,False,False,1.187000036239624,1.187600016593933,-0.000599980354309082
N1_N2,117,2,0,2,horizontal_axis,2,2.0,False,False,1.3317999839782715,1.330399990081787,0.001399993896484375
N1_N2,117,3,0,3,horizontal_axis,2,3.0,False,False,1.3539999723434448,1.3530000448226929,0.0009999275207519531
N1_N2,117,4,0,4,horizontal_axis,2,4.0,False,False,1.3051999807357788,1.3035999536514282,0.001600027084350586
N1_N2,117,5,0,5,horizontal_axis,2,5.0,False,False,1.3180999755859375,1.3183000087738037,-0.00020003318786621094
N1_N2,117,6,0,6,horizontal_axis,2,6.0,False,False,1.1230000257492065,1.1266000270843506,-0.003600001335144043
N1_N2,117,7,0,7,horizontal_axis,2,7.0,False,False,0.6352999806404114,0.638700008392334,-0.0034000277519226074
N1_N2,117,8,0,8,horizontal_axis,2,8.0,True,False,0.4172999858856201,0.4154999852180481,0.0018000006675720215
N1_N2,117,9,1,0,vertical_axis,2,1.0,False,False,1.187000036239624,1.187600016593933,-0.000599980354309082
N1_N2,117,10,1,1,interior,4,1.4142135623730951,False,True,1.3041000366210938,1.3041000366210938,0.0
N1_N2,117,11,1,2,interior,4,2.23606797749979,False,False,1.1306999921798706,1.1313999891281128,-0.0006999969482421875
N1_N2,117,12,1,3,interior,4,3.1622776601683795,False,False,1.1531000137329102,1.1562000513076782,-0.0031000375747680664
N1_N2,117,13,1,4,interior,4,4.123105625617661,False,False,1.1657999753952026,1.1741000413894653,-0.008300065994262695
N1_N2,117,14,1,5,interior,4,5.0990195135927845,False,False,1.1794999837875366,1.1845999956130981,-0.0051000118255615234
N1_N2,117,15,1,6,interior,4,6.082762530298219,False,False,1.1548999547958374,1.1621999740600586,-0.007300019264221191
N1_N2,117,16,1,7,interior,4,7.0710678118654755,False,False,0.7886999845504761,0.7967000007629395,-0.008000016212463379
N1_N2,117,17,1,8,interior,4,8.06225774829855,True,False,0.3747999966144562,0.3774000108242035,-0.0026000142097473145
N1_N2,117,18,2,0,vertical_axis,2,2.0,False,False,1.3317999839782715,1.330399990081787,0.001399993896484375
N1_N2,117,19,2,1,interior,4,2.23606797749979,False,False,1.3473000526428223,1.3458000421524048,0.0015000104904174805
N1_N2,117,20,2,2,interior,4,2.8284271247461903,False,True,1.1539000272750854,1.15339994430542,0.0005000829696655273
N1_N2,117,21,2,3,interior,4,3.605551275463989,False,False,1.1526999473571777,1.1521999835968018,0.0004999637603759766
N1_N2,117,22,2,4,interior,4,4.47213595499958,False,False,1.2929999828338623,1.2960000038146973,-0.003000020980834961
N1_N2,117,23,2,5,interior,4,5.385164807134504,False,False,1.3579000234603882,1.3623000383377075,-0.004400014877319336
N1_N2,117,24,2,6,interior,4,6.324555320336759,False,False,1.2559000253677368,1.2610000371932983,-0.0051000118255615234
N1_N2,117,25,2,7,interior,4,7.280109889280518,False,False,0.9221000075340271,0.926800012588501,-0.004700005054473877
N1_N2,117,26,2,8,interior,4,8.246211251235321,True,False,0.42899999022483826,0.43140000104904175,-0.002400010824203491
N1_N2,117,27,3,0,vertical_axis,2,3.0,False,False,1.3539999723434448,1.3530000448226929,0.0009999275207519531
N1_N2,117,28,3,1,interior,4,3.1622776601683795,False,False,1.3243000507354736,1.320199966430664,0.00410008430480957
N1_N2,117,29,3,2,interior,4,3.605551275463989,False,False,1.2544000148773193,1.2519999742507935,0.002400040626525879
N1_N2,117,30,3,3,interior,4,4.242640687119285,False,True,1.3869999647140503,1.3859000205993652,0.0010999441146850586
N1_N2,117,31,3,4,interior,4,5.0,False,False,1.1821999549865723,1.1822999715805054,-0.00010001659393310547
N1_N2,117,32,3,5,interior,4,5.830951894845301,False,False,1.1506999731063843,1.1532000303268433,-0.0025000572204589844
N1_N2,117,33,3,6,interior,4,6.708203932499369,False,False,1.1303999423980713,1.1333999633789062,-0.003000020980834961
N1_N2,117,34,3,7,interior,4,7.615773105863909,False,False,0.7824000120162964,0.7849000096321106,-0.002499997615814209
N1_N2,117,35,3,8,interior,4,8.54400374531753,True,False,0.2969000041484833,0.29809999465942383,-0.0011999905109405518
N1_N2,117,36,4,0,vertical_axis,2,4.0,False,False,1.3051999807357788,1.3035999536514282,0.001600027084350586
N1_N2,117,37,4,1,interior,4,4.123105625617661,False,False,1.2732000350952148,1.2632999420166016,0.009900093078613281
N1_N2,117,38,4,2,interior,4,4.47213595499958,False,False,1.4708000421524048,1.4661999940872192,0.004600048065185547
N1_N2,117,39,4,3,interior,4,5.0,False,False,1.2092000246047974,1.2080999612808228,0.0011000633239746094
N1_N2,117,40,4,4,interior,4,5.656854249492381,False,True,1.3686000108718872,1.368399977684021,0.00020003318786621094
N1_N2,117,41,4,5,interior,4,6.4031242374328485,False,False,1.2793999910354614,1.280400037765503,-0.001000046730041504
N1_N2,117,42,4,6,interior,4,7.211102550927978,False,False,0.9925000071525574,0.9940000176429749,-0.0015000104904174805
N1_N2,117,43,4,7,interior,4,8.06225774829855,True,False,0.5792999863624573,0.5805000066757202,-0.0012000203132629395
N1_N2,117,44,5,0,vertical_axis,2,5.0,False,False,1.3180999755859375,1.3183000087738037,-0.00020003318786621094
N1_N2,117,45,5,1,interior,4,5.0990195135927845,False,False,1.4408999681472778,1.434499979019165,0.006399989128112793
N1_N2,117,46,5,2,interior,4,5.385164807134504,False,False,1.4571000337600708,1.4526000022888184,0.004500031471252441
N1_N2,117,47,5,3,interior,4,5.830951894845301,False,False,1.184399962425232,1.1825000047683716,0.0018999576568603516
N1_N2,117,48,5,4,interior,4,6.4031242374328485,False,False,1.2156000137329102,1.2148000001907349,0.000800013542175293
N1_N2,117,49,5,5,interior,4,7.0710678118654755,False,True,1.0214999914169312,1.0218000411987305,-0.0003000497817993164
N1_N2,117,50,5,6,interior,4,7.810249675906654,False,False,0.7246000170707703,0.7250999808311462,-0.0004999637603759766
N1_N2,117,51,5,7,interior,4,8.602325267042627,True,False,0.219200000166893,0.21950000524520874,-0.00030000507831573486
N1_N2,117,52,6,0,vertical_axis,2,6.0,False,False,1.1230000257492065,1.1266000270843506,-0.003600001335144043
N1_N2,117,53,6,1,interior,4,6.082762530298219,False,False,1.0774999856948853,1.0743000507354736,0.003199934959411621
N1_N2,117,54,6,2,interior,4,6.324555320336759,False,False,1.2022000551223755,1.1985000371932983,0.0037000179290771484
N1_N2,117,55,6,3,interior,4,6.708203932499369,False,False,1.186900019645691,1.1842999458312988,0.00260007381439209
N1_N2,117,56,6,4,interior,4,7.211102550927978,False,False,0.994700014591217,0.993399977684021,0.001300036907196045
N1_N2,117,57,6,5,interior,4,7.810249675906654,False,False,0.7911999821662903,0.7907999753952026,0.0004000067710876465
N1_N2,117,58,6,6,interior,4,8.48528137423857,True,True,0.4316999912261963,0.4316999912261963,0.0
N1_N2,117,59,7,0,vertical_axis,2,7.0,False,False,0.6352999806404114,0.638700008392334,-0.0034000277519226074
N1_N2,117,60,7,1,interior,4,7.0710678118654755,False,False,0.8030999898910522,0.796500027179718,0.0065999627113342285
N1_N2,117,61,7,2,interior,4,7.280109889280518,False,False,0.8967000246047974,0.892799973487854,0.0039000511169433594
N1_N2,117,62,7,3,interior,4,7.615773105863909,False,False,0.7768999934196472,0.7746999859809875,0.002200007438659668
N1_N2,117,63,7,4,interior,4,8.06225774829855,True,False,0.5878999829292297,0.5867999792098999,0.001100003719329834
N1_N2,117,64,7,5,interior,4,8.602325267042627,True,False,0.35899999737739563,0.35850000381469727,0.0004999935626983643
N1_N2,117,65,8,0,vertical_axis,2,8.0,True,False,0.4172999858856201,0.4154999852180481,0.0018000006675720215
N1_N2,117,66,8,1,interior,4,8.06225774829855,True,False,0.36890000104904175,0.365200012922287,0.0036999881267547607
N1_N2,117,67,8,2,interior,4,8.246211251235321,True,False,0.37279999256134033,0.37049999833106995,0.0022999942302703857
N1_N2,117,68,8,3,interior,4,8.54400374531753,True,False,0.2800999879837036,0.27900001406669617,0.0010999739170074463
N3_N4,105,0,0,0,center,1,0.0,False,True,1.5649000406265259,1.563099980354309,0.0018000602722167969
N3_N4,105,1,0,1,horizontal_axis,2,1.0,False,False,1.327299952507019,1.3255000114440918,0.001799941062927246
N3_N4,105,2,0,2,horizontal_axis,2,2.0,False,False,1.5587999820709229,1.5580999851226807,0.0006999969482421875
N3_N4,105,3,0,3,horizontal_axis,2,3.0,False,False,1.7538000345230103,1.753499984741211,0.0003000497817993164
N3_N4,105,4,0,4,horizontal_axis,2,4.0,False,False,1.895900011062622,1.8960000276565552,-0.00010001659393310547
N3_N4,105,5,0,5,horizontal_axis,2,5.0,False,False,1.7717000246047974,1.7725000381469727,-0.000800013542175293
N3_N4,105,6,0,6,horizontal_axis,2,6.0,False,False,1.3343000411987305,1.3357000350952148,-0.001399993896484375
N3_N4,105,7,0,7,horizontal_axis,2,7.0,False,False,0.5313000082969666,0.5307999849319458,0.000500023365020752
N3_N4,105,8,0,8,horizontal_axis,2,8.0,True,False,0.34130001068115234,0.34049999713897705,0.000800013542175293
N3_N4,105,9,1,0,vertical_axis,2,1.0,False,False,1.327299952507019,1.3255000114440918,0.001799941062927246
N3_N4,105,10,1,1,interior,4,1.4142135623730951,False,True,1.5336999893188477,1.5321999788284302,0.0015000104904174805
N3_N4,105,11,1,2,interior,4,2.23606797749979,False,False,1.0555000305175781,1.0543999671936035,0.0011000633239746094
N3_N4,105,12,1,3,interior,4,3.1622776601683795,False,False,1.593999981880188,1.5930999517440796,0.0009000301361083984
N3_N4,105,13,1,4,interior,4,4.123105625617661,False,False,1.6389000415802002,1.6390999555587769,-0.00019991397857666016
N3_N4,105,14,1,5,interior,4,5.0990195135927845,False,False,1.4768999814987183,1.4782999753952026,-0.001399993896484375
N3_N4,105,15,1,6,interior,4,6.082762530298219,False,False,0.9969000220298767,1.0002000331878662,-0.003300011157989502
N3_N4,105,16,1,7,interior,4,7.0710678118654755,False,False,0.49380001425743103,0.4957999885082245,-0.001999974250793457
N3_N4,105,17,1,8,interior,4,8.06225774829855,True,False,0.24160000681877136,0.24230000376701355,-0.0006999969482421875
N3_N4,105,18,2,0,vertical_axis,2,2.0,False,False,1.5587999820709229,1.5580999851226807,0.0006999969482421875
N3_N4,105,19,2,1,interior,4,2.23606797749979,False,False,1.504699945449829,1.5037000179290771,0.0009999275207519531
N3_N4,105,20,2,2,interior,4,2.8284271247461903,False,True,1.2265000343322754,1.2259000539779663,0.000599980354309082
N3_N4,105,21,2,3,interior,4,3.605551275463989,False,False,1.055899977684021,1.0549999475479126,0.0009000301361083984
N3_N4,105,22,2,4,interior,4,4.47213595499958,False,False,1.1601999998092651,1.1612999439239502,-0.0010999441146850586
N3_N4,105,23,2,5,interior,4,5.385164807134504,False,False,1.1535999774932861,1.1548000574111938,-0.0012000799179077148
N3_N4,105,24,2,6,interior,4,6.324555320336759,False,False,0.8233000040054321,0.8242999911308289,-0.0009999871253967285
N3_N4,105,25,2,7,interior,4,7.280109889280518,False,False,0.6353999972343445,0.6366000175476074,-0.0012000203132629395
N3_N4,105,26,2,8,interior,4,8.246211251235321,True,False,0.26260000467300415,0.2628999948501587,-0.000299990177154541
N3_N4,105,27,3,0,vertical_axis,2,3.0,False,False,1.7538000345230103,1.753499984741211,0.0003000497817993164
N3_N4,105,28,3,1,interior,4,3.1622776601683795,False,False,1.6992000341415405,1.6990000009536743,0.00020003318786621094
N3_N4,105,29,3,2,interior,4,3.605551275463989,False,False,1.5202000141143799,1.5199999809265137,0.00020003318786621094
N3_N4,105,30,3,3,interior,4,4.242640687119285,False,True,1.172700047492981,1.1726000308990479,0.00010001659393310547
N3_N4,105,31,3,4,interior,4,5.0,False,False,1.1603000164031982,1.1608999967575073,-0.000599980354309082
N3_N4,105,32,3,5,interior,4,5.830951894845301,False,False,0.6769999861717224,0.6775000095367432,-0.000500023365020752
N3_N4,105,33,3,6,interior,4,6.708203932499369,False,False,0.7753000259399414,0.7760999798774719,-0.0007999539375305176
N3_N4,105,34,3,7,interior,4,7.615773105863909,False,False,0.5169000029563904,0.5175999999046326,-0.0006999969482421875
N3_N4,105,35,3,8,interior,4,8.54400374531753,True,False,0.20520000159740448,0.2054000049829483,-0.00020000338554382324
N3_N4,105,36,4,0,vertical_axis,2,4.0,False,False,1.895900011062622,1.8960000276565552,-0.00010001659393310547
N3_N4,105,37,4,1,interior,4,4.123105625617661,False,False,1.6030000448226929,1.6030999422073364,-9.989738464355469e-05
N3_N4,105,38,4,2,interior,4,4.47213595499958,False,False,1.6227999925613403,1.6229000091552734,-0.00010001659393310547
N3_N4,105,39,4,3,interior,4,5.0,False,False,1.5032000541687012,1.503600001335144,-0.0003999471664428711
N3_N4,105,40,4,4,interior,4,5.656854249492381,False,True,1.243299961090088,1.2438000440597534,-0.0005000829696655273
N3_N4,105,41,4,5,interior,4,6.4031242374328485,False,False,0.9771999716758728,0.9775999784469604,-0.0004000067710876465
N3_N4,105,42,4,6,interior,4,7.211102550927978,False,False,0.722599983215332,0.7231000065803528,-0.000500023365020752
N3_N4,105,43,4,7,interior,4,8.06225774829855,True,False,0.26420000195503235,0.2646999955177307,-0.0004999935626983643
N3_N4,105,44,5,0,vertical_axis,2,5.0,False,False,1.7717000246047974,1.7725000381469727,-0.000800013542175293
N3_N4,105,45,5,1,interior,4,5.0990195135927845,False,False,1.7582000494003296,1.7582000494003296,0.0
N3_N4,105,46,5,2,interior,4,5.385164807134504,False,False,1.5390000343322754,1.5390000343322754,0.0
N3_N4,105,47,5,3,interior,4,5.830951894845301,False,False,1.2431999444961548,1.2440999746322632,-0.0009000301361083984
N3_N4,105,48,5,4,interior,4,6.4031242374328485,False,False,1.0753999948501587,1.075600028038025,-0.00020003318786621094
N3_N4,105,49,5,5,interior,4,7.0710678118654755,False,True,0.9495999813079834,0.9498999714851379,-0.000299990177154541
N3_N4,105,50,5,6,interior,4,7.810249675906654,False,False,0.6614999771118164,0.661899983882904,-0.0004000067710876465
N3_N4,105,51,5,7,interior,4,8.602325267042627,True,False,0.23070000112056732,0.23100000619888306,-0.00030000507831573486
N3_N4,105,52,6,0,vertical_axis,2,6.0,False,False,1.3343000411987305,1.3357000350952148,-0.001399993896484375
N3_N4,105,53,6,1,interior,4,6.082762530298219,False,False,1.3631999492645264,1.3623000383377075,0.0008999109268188477
N3_N4,105,54,6,2,interior,4,6.324555320336759,False,False,1.2148000001907349,1.2139999866485596,0.000800013542175293
N3_N4,105,55,6,3,interior,4,6.708203932499369,False,False,0.8935999870300293,0.8925999999046326,0.0009999871253967285
N3_N4,105,56,6,4,interior,4,7.211102550927978,False,False,0.9394999742507935,0.939300000667572,0.00019997358322143555
N3_N4,105,57,6,5,interior,4,7.810249675906654,False,False,0.7141000032424927,0.7141000032424927,0.0
N3_N4,105,58,6,6,interior,4,8.48528137423857,True,True,0.4106999933719635,0.4108000099658966,-0.00010001659393310547
N3_N4,105,59,7,0,vertical_axis,2,7.0,False,False,0.5313000082969666,0.5307999849319458,0.000500023365020752
N3_N4,105,60,7,1,interior,4,7.0710678118654755,False,False,0.8450999855995178,0.8420000076293945,0.003099977970123291
N3_N4,105,61,7,2,interior,4,7.280109889280518,False,False,0.7311999797821045,0.7297000288963318,0.001499950885772705
N3_N4,105,62,7,3,interior,4,7.615773105863909,False,False,0.5410000085830688,0.5404000282287598,0.000599980354309082
N3_N4,105,63,7,4,interior,4,8.06225774829855,True,False,0.49059998989105225,0.4902999997138977,0.000299990177154541
N3_N4,105,64,7,5,interior,4,8.602325267042627,True,False,0.33899998664855957,0.33899998664855957,0.0
N3_N4,105,65,8,0,vertical_axis,2,8.0,True,False,0.34130001068115234,0.34049999713897705,0.000800013542175293
N3_N4,105,66,8,1,interior,4,8.06225774829855,True,False,0.39969998598098755,0.3977999985218048,0.0018999874591827393
N3_N4,105,67,8,2,interior,4,8.246211251235321,True,False,0.3240000009536743,0.323199987411499,0.000800013542175293
N3_N4,105,68,8,3,interior,4,8.54400374531753,True,False,0.16380000114440918,0.16369999945163727,0.00010000169277191162
E1_E2,117,0,0,0,center,1,0.0,False,True,1.6490000486373901,1.641700029373169,0.007300019264221191
E1_E2,117,1,0,1,horizontal_axis,2,1.0,False,False,1.4404000043869019,1.444200038909912,-0.003800034523010254
E1_E2,117,2,0,2,horizontal_axis,2,2.0,False,False,1.5918999910354614,1.5947999954223633,-0.0029000043869018555
E1_E2,117,3,0,3,horizontal_axis,2,3.0,False,False,1.6836999654769897,1.6811000108718872,0.002599954605102539
E1_E2,117,4,0,4,horizontal_axis,2,4.0,False,False,1.6439000368118286,1.641700029373169,0.002200007438659668
E1_E2,117,5,0,5,horizontal_axis,2,5.0,False,False,1.5334999561309814,1.527999997138977,0.0054999589920043945
E1_E2,117,6,0,6,horizontal_axis,2,6.0,False,False,1.0063999891281128,1.003499984741211,0.0029000043869018555
E1_E2,117,7,0,7,horizontal_axis,2,7.0,False,False,0.6464999914169312,0.6470999717712402,-0.000599980354309082
E1_E2,117,8,0,8,horizontal_axis,2,8.0,True,False,0.3781000077724457,0.376800000667572,0.0013000071048736572
E1_E2,117,9,1,0,vertical_axis,2,1.0,False,False,1.4404000043869019,1.444200038909912,-0.003800034523010254
E1_E2,117,10,1,1,interior,4,1.4142135623730951,False,True,1.562600016593933,1.567199945449829,-0.004599928855895996
E1_E2,117,11,1,2,interior,4,2.23606797749979,False,False,1.392899990081787,1.3997000455856323,-0.006800055503845215
E1_E2,117,12,1,3,interior,4,3.1622776601683795,False,False,1.6538000106811523,1.6561000347137451,-0.0023000240325927734
E1_E2,117,13,1,4,interior,4,4.123105625617661,False,False,1.6842000484466553,1.6842999458312988,-9.989738464355469e-05
E1_E2,117,14,1,5,interior,4,5.0990195135927845,False,False,1.375,1.3746999502182007,0.0003000497817993164
E1_E2,117,15,1,6,interior,4,6.082762530298219,False,False,0.9394999742507935,0.9429000020027161,-0.0034000277519226074
E1_E2,117,16,1,7,interior,4,7.0710678118654755,False,False,0.39399999380111694,0.39730000495910645,-0.003300011157989502
E1_E2,117,17,1,8,interior,4,8.06225774829855,True,False,0.2770000100135803,0.27730000019073486,-0.000299990177154541
E1_E2,117,18,2,0,vertical_axis,2,2.0,False,False,1.5918999910354614,1.5947999954223633,-0.0029000043869018555
E1_E2,117,19,2,1,interior,4,2.23606797749979,False,False,1.6555999517440796,1.654099941253662,0.0015000104904174805
E1_E2,117,20,2,2,interior,4,2.8284271247461903,False,True,1.504699945449829,1.5063999891281128,-0.0017000436782836914
E1_E2,117,21,2,3,interior,4,3.605551275463989,False,False,1.6790000200271606,1.680899977684021,-0.0018999576568603516
E1_E2,117,22,2,4,interior,4,4.47213595499958,False,False,1.5118000507354736,1.5128999948501587,-0.0010999441146850586
E1_E2,117,23,2,5,interior,4,5.385164807134504,False,False,1.2289999723434448,1.2301000356674194,-0.0011000633239746094
E1_E2,117,24,2,6,interior,4,6.324555320336759,False,False,0.7189000248908997,0.7207000255584717,-0.0018000006675720215
E1_E2,117,25,2,7,interior,4,7.280109889280518,False,False,0.4458000063896179,0.4478999972343445,-0.0020999908447265625
E1_E2,117,26,2,8,interior,4,8.246211251235321,True,False,0.24390000104904175,0.2443999946117401,-0.0004999935626983643
E1_E2,117,27,3,0,vertical_axis,2,3.0,False,False,1.6836999654769897,1.6811000108718872,0.002599954605102539
E1_E2,117,28,3,1,interior,4,3.1622776601683795,False,False,1.7773000001907349,1.773800015449524,0.0034999847412109375
E1_E2,117,29,3,2,interior,4,3.605551275463989,False,False,1.634600043296814,1.6340999603271484,0.0005000829696655273
E1_E2,117,30,3,3,interior,4,4.242640687119285,False,True,1.520400047302246,1.5211000442504883,-0.0006999969482421875
E1_E2,117,31,3,4,interior,4,5.0,False,False,1.259600043296814,1.2604999542236328,-0.0008999109268188477
E1_E2,117,32,3,5,interior,4,5.830951894845301,False,False,1.091599941253662,1.0927000045776367,-0.0011000633239746094
E1_E2,117,33,3,6,interior,4,6.708203932499369,False,False,0.8403000235557556,0.8416000008583069,-0.0012999773025512695
E1_E2,117,34,3,7,interior,4,7.615773105863909,False,False,0.484499990940094,0.48559999465942383,-0.001100003719329834
E1_E2,117,35,3,8,interior,4,8.54400374531753,True,False,0.21529999375343323,0.2159000039100647,-0.0006000101566314697
E1_E2,117,36,4,0,vertical_axis,2,4.0,False,False,1.6439000368118286,1.641700029373169,0.002200007438659668
E1_E2,117,37,4,1,interior,4,4.123105625617661,False,False,1.472100019454956,1.4696999788284302,0.002400040626525879
E1_E2,117,38,4,2,interior,4,4.47213595499958,False,False,1.589400053024292,1.5880000591278076,0.001399993896484375
E1_E2,117,39,4,3,interior,4,5.0,False,False,1.3594000339508057,1.3592000007629395,0.00020003318786621094
