digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\0d3912e51502c7a4__MAS_RST.APRQ_10_0615.1-d92d624ab1-mciv4c7i,nonfinite,,,0,0,,
3ddb3f65a859bd4b,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\3ddb3f65a859bd4b__MAS_RST.APRQ_10_0615.1-e5820e5dfc-0kz0jx2l,final,1.6074,1.4547,25,1,,622.39
42157bc31c819a9c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\42157bc31c819a9c__MAS_RST.APRQ_10_0615.1-276997e85c-qwa_sq_a,final,1.6344,1.4831,25,1,,623.254
44f009ff28b4f893,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\44f009ff28b4f893__MAS_RST.APRQ_10_0615.1-b9da9ee727-kwkjgmbo,final,1.603,1.4656,25,1,,621.007
6f83561abd482d0d,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\6f83561abd482d0d__MAS_RST.APRQ_10_0615.1-ce684f8178-wly4iiws,final,1.6031,1.4627,25,1,,622.592
8c72139272a78442,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\8c72139272a78442__MAS_RST.APRQ_10_0615.1-5b21e2ef13-eodgpz9g,final,1.6199,1.4738,25,1,,621.108
98d85d1d435229e4,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\98d85d1d435229e4__MAS_RST.APRQ_10_0615.1-798cbcde0b-h5qxh0b7,final,1.6042,1.4589,25,1,,623.473
b184ddb94625fe84,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\b184ddb94625fe84__MAS_RST.APRQ_10_0615.1-c9dd8401f5-ac9h4zxv,final,1.5577,1.4037,25,1,,622.291
b963ae00ff264e34,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\b963ae00ff264e34__MAS_RST.APRQ_10_0615.1-7758a1f94a-hcits3ch,final,1.597,1.4623,25,1,,620.639
bb6fb98b50ac1265,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\bb6fb98b50ac1265__MAS_RST.APRQ_10_0615.1-4506991033-q1tfwtpp,final,1.5958,1.4387,25,1,,621.147
e42a45b0f0ee50b9,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\e42a45b0f0ee50b9__MAS_RST.APRQ_10_0615.1-541db8fa8c-qaetv_hx,final,1.5946,1.4537,25,1,,624.146
07a212c9c68c9489,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\07a212c9c68c9489__MAS_RST.APRQ_10_0615.1-1aeff25c1c-w_qwo9a6,final,1.6942,1.5434,25,1,,619.803
0d007b0a4a7e2443,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\0d007b0a4a7e2443__MAS_RST.APRQ_10_0615.1-75740cda53-_hqhukgt,final,1.669,1.5148,25,1,,616.447
121edf87e1102c9c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\121edf87e1102c9c__MAS_RST.APRQ_10_0615.1-56fb0a0c5c-npq502ma,final,1.6016,1.4487,25,1,,621.157
1897c587fbaab6d9,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\1897c587fbaab6d9__MAS_RST.APRQ_10_0615.1-82054d992f-tmw6jce1,final,1.6582,1.4782,25,1,,616.372
206e2dfa501fb03c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\206e2dfa501fb03c__MAS_RST.APRQ_10_0615.1-2149af7add-ltccme99,final,1.6932,1.5716,25,1,,627.356
32dcecb6726951db,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\32dcecb6726951db__MAS_RST.APRQ_10_0615.1-f783d73d7a-2xo7fla_,final,1.8818,1.6525,25,1,,621.261
43438c9ede412dbf,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\43438c9ede412dbf__MAS_RST.APRQ_10_0615.1-f486a87835-itnixo26,final,1.6794,1.4632,25,1,,621.203
9c127ad3758736a5,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\9c127ad3758736a5__MAS_RST.APRQ_10_0615.1-2b4fd2a3e9-6zgf79xs,final,1.5985,1.4509,25,1,,617.262
9e09906aa853fe0b,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\9e09906aa853fe0b__MAS_RST.APRQ_10_0615.1-a7693b90bc-02r19jp8,final,1.6895,1.4735,25,1,,622.445
ea5f67e4bfb53f85,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\ea5f67e4bfb53f85__MAS_RST.APRQ_10_0615.1-9bf1df073b-ttsxao0g,final,1.8555,1.6618,25,1,,620.154
f5f660a1faed6928,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\f5f660a1faed6928__MAS_RST.APRQ_10_0615.1-4e5702d52e-poru0vc0,final,1.6473,1.4972,25,1,,619.497
fddd2f6ded4b487c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_05\fddd2f6ded4b487c__MAS_RST.APRQ_10_0615.1-c597ae302e-qvc7wj09,final,1.6598,1.5028,25,1,,619.464
04844114e9fb1854,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\04844114e9fb1854__MAS_RST.APRQ_10_0615.1-e146ea709a-eitzas1p,final,1.6844,1.5276,25,1,,616.889
136454844abb6df5,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\136454844abb6df5__MAS_RST.APRQ_10_0615.1-984eb17071-mvfkz9vl,final,1.649,1.5041,25,1,,623.175
1926ed8df66ca97f,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\1926ed8df66ca97f__MAS_RST.APRQ_10_0615.1-e3755e1a08-m97t42rs,final,1.6484,1.4841,25,1,,620.993
194f6cec37d87065,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\194f6cec37d87065__MAS_RST.APRQ_10_0615.1-a160fc6222-ivsrvgvp,final,1.6795,1.5468,25,1,,620.502
3326cff5b77f312c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\3326cff5b77f312c__MAS_RST.APRQ_10_0615.1-c3c0d013e8-_4fdjvfl,final,1.8495,1.6669,25,1,,619.945
4c495f31eca19b07,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\4c495f31eca19b07__MAS_RST.APRQ_10_0615.1-18014fba92-lbpvp8na,final,1.6598,1.4976,25,1,,622.136
71e219dbc3bccf31,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\71e219dbc3bccf31__MAS_RST.APRQ_10_0615.1-17aa3c2482-djs5mlyy,final,1.8273,1.6454,25,1,,620.128
a220afb7085fe1b9,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\a220afb7085fe1b9__MAS_RST.APRQ_10_0615.1-e0f441d995-hh38x35e,final,1.6497,1.4872,25,1,,620.692
,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\abba53409465ca1f__MAS_RST.APRQ_10_0615.1-5877959628-3bw27u85,nonfinite,,,0,0,,
b91c6f8be43e4526,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\b91c6f8be43e4526__MAS_RST.APRQ_10_0615.1-fa7106f3bc-t92gvhtw,final,1.6893,1.5146,25,1,,619.543
f0d70a5303c3932d,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\f0d70a5303c3932d__MAS_RST.APRQ_10_0615.1-0a0df59f11-u6b3dpiw,final,1.5337,1.3708,25,1,,622.974
f14c3474c16fc3a6,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_06\f14c3474c16fc3a6__MAS_RST.APRQ_10_0615.1-bdc6295705-69ca0m0i,final,1.6639,1.5198,25,1,,623.442
12be008af8d74ac9,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\12be008af8d74ac9__MAS_RST.APRQ_10_0615.1-676c0eaeb4-elzvyaui,final,1.6216,1.4888,25,1,,619.524
362e39bef6301e7e,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\362e39bef6301e7e__MAS_RST.APRQ_10_0615.1-6d8fc5e9e2-65a3pi7o,final,1.741,1.525,25,1,,618.55
40c6db6c75c4b36c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\40c6db6c75c4b36c__MAS_RST.APRQ_10_0615.1-62fe8f18c8-xf3qgakh,final,1.7961,1.618,25,1,,619.346
4e2aa1d941ff99e0,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\4e2aa1d941ff99e0__MAS_RST.APRQ_10_0615.1-39dfbb2cf5-mimxi6g4,final,1.6739,1.489,25,1,,625.128
,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\8e15299067d803ea__MAS_RST.APRQ_10_0615.1-0bd7dec7cf-egpxz5np,nonfinite,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\9343c531adabc173__MAS_RST.APRQ_10_0615.1-774605360a-th3dr7sb,nonfinite,,,0,0,,
b13a0d91bd805281,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\b13a0d91bd805281__MAS_RST.APRQ_10_0615.1-a185b8c359-k5ywm970,final,2.1513,1.8961,25,1,,625.38
b3b2309ccb0e8a90,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\b3b2309ccb0e8a90__MAS_RST.APRQ_10_0615.1-054a9dc10d-7t_fdfdz,final,1.8212,1.6447,25,1,,621.307
b58b5007ff0c0d04,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\b58b5007ff0c0d04__MAS_RST.APRQ_10_0615.1-865481fa2c-jl9lwxdp,final,1.6489,1.4868,25,1,,619.676
dd98253845e975f8,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_07\dd98253845e975f8__MAS_RST.APRQ_10_0615.1-9d7c522d5c-hurd2qbo,final,1.6517,1.5143,25,1,,622.468
