table,tag,n,rho,r,mae,rmse,bias,med_ae,p90,p95,p99,maxae,le2,le5,le10,le20,fold,variant,cells,med_rho,q1,q3,worst,med_mae,covered,mae_off,mae_on,bias_off,bias_on,rho_off,rho_on,le5_off,le5_on,le10_off,le10_on,band,cov,med_cell_rho,prior_mae,feed,bin,pred_mid,sd,n_act,n_pred,tp,fp,fn,precision,recall,target,med_miss,p90_miss,med_oracle,channel,model,med_cell_mae,top1,top3,pred1_in_true3,node_mae,node_bias,node_rmse,med_shape_rho,q1_shape_rho,q3_shape_rho,metric,true_sd,pred_sd,pairs,sign_acc,stratum,pkr_lo,pkr_hi,p_at_8,median,random,feature,global_rho,cell_rho,cov_lo,cov_hi,rho_cov,ci_lo,ci_hi,rho_cov_prev,rho_peak,delta_above_random,delta_acc75,acc_smallest_bin,n_smallest,med_ratio,med_sd_true,med_sd_pred,noise_to_signal
t2_flatstrat,,168.0,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092400999847811,0.01357154338792,917.0,0.6924754634678298,already flat (low CoV),,,,,,,,,0.2565357895899232,0.3014401971196366,0.1922115194800593,0.0368459569395085,0.3365081088957074,0.1736020773330769,0.1007776762155285,,,,,,,,
t2_flatstrat,,169.0,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028815885918852,0.0364510628959251,1183.0,0.6830092983939138,mid,,,,,,,,,0.3016280725820974,0.4015552787524445,0.6479190492765154,0.5402479529803126,0.7296361608306061,0.6507085674506491,0.5542446661045032,,,,,,,,
t2_flatstrat,,168.0,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0679237567758744,0.0537012166767998,6625.0,0.7569811320754717,peaked (high CoV),,,,,,,,,0.4016135455919234,0.7573765161313193,0.7043090488507349,0.6049335348234999,0.7800412299107545,0.6899489271667992,0.7208165187421754,,,,,,,,
t2_flatstrat,,505.0,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127964095273535,0.0184556812529795,125751.0,0.6546667620933432,already flat (low CoV),,,,,,,,,0.2698380650894323,0.3368572737127773,0.4460045694010395,0.3737758954500084,0.5196899897106116,0.4622722520699275,0.2096828175054676,,,,,,,,
t2_flatstrat,,505.0,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018504743247121,0.0481998680749184,99550.0,0.7038473129080864,mid,,,,,,,,,0.3369749682525936,0.4003145455829742,0.6537951931839148,0.6007425780988549,0.6974191595335897,0.655536112617473,0.5502190501678819,,,,,,,,
t2_flatstrat,,505.0,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0568091398974436,0.0634742545441551,51403.0,0.7224481061416649,peaked (high CoV),,,,,,,,,0.40047813939369,0.8019376517484514,0.7089296196700416,0.6560727998709961,0.7535395211982829,0.705097994271477,0.8643204534319479,,,,,,,,
t3_effres,,,,,,,,,,,,,,,,,A curr_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25.0,0.5328227571115973,914.0,,,,
t3_effres,,,,,,,,,,,,,,,,,A curr_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F_q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.2,0.5024752475247525,404.0,,,,
t3_effres,,,,,,,,,,,,,,,,,A curr_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.1,0.5164835164835165,273.0,,,,
t3_effres,,,,,,,,,,,,,,,,,A curr_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cyclen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.5259019426456985,2162.0,,,,
t3_effres,,,,,,,,,,,,,,,,,A curr_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,max_asm_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.0,0.5037491479209271,1467.0,,,,
t3_effres,,,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,0.5225814119324934,8414.0,,,,
t3_effres,,,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F_q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.5218327183271833,6504.0,,,,
t3_effres,,,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.1,0.5029952489155133,4841.0,,,,
t3_effres,,,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cyclen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.570771902346011,29369.0,,,,
t3_effres,,,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,map_CoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02,0.5215068878268203,7114.0,,,,
t3_effres,,,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,max_asm_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.5163115702833626,23327.0,,,,
t3_effres,,,,,,,,,,,,,,,,,B legacy_val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node_peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.5315110788231021,11012.0,,,,
t3_effres,,,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,0.5479297929792979,4444.0,,,,
t3_effres,,,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F_q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.1,0.5126782884310618,2524.0,,,,
t3_effres,,,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.1,0.5050335570469798,1788.0,,,,
t3_effres,,,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cyclen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.5474566797093349,8945.0,,,,
t3_effres,,,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,map_CoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,0.5326991676575505,841.0,,,,
t3_effres,,,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,max_asm_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.5228958400515963,6202.0,,,,
t3_effres,,,,,,,,,,,,,,,,,C new_unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node_peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.2,0.4945382323733863,1007.0,,,,
t3_compress,,,,,,,,,,,,,,,,,C new_unseen,,29.0,,,,,3.7045244907052544,,,,,,,,,,,,,,,,,,,,,,,,,,,cyclen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7010658496612074,5.902857229958458,3.8097471469124575,0.6502352128987754
t3_compress,,,,,,,,,,,,,,,,,C new_unseen,,29.0,,,,,0.1008322923367281,,,,,,,,,,,,,,,,,,,,,,,,,,,F_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732883745749588,0.2020591147095022,0.160097721779935,0.3857112385896959
t3_compress,,,,,,,,,,,,,,,,,C new_unseen,,29.0,,,,,0.1552239096541031,,,,,,,,,,,,,,,,,,,,,,,,,,,F_q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6908565666358767,0.293323021165414,0.1941775795336099,0.402328642575427
t3_compress,,,,,,,,,,,,,,,,,C new_unseen,,29.0,,,,,17.959917084656244,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8602996972368114,43.34661379475061,37.0776349702611,0.330483630587813
t3_compress,,,,,,,,,,,,,,,,,C new_unseen,,29.0,,,,,1.5903853927847402,,,,,,,,,,,,,,,,,,,,,,,,,,,max_asm_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5934806002612752,2.4237568447400504,1.566474482491725,0.6606949501265005
t3_compress,,,,,,,,,,,,,,,,,C new_unseen,,14.0,,,,,0.1791615817208834,,,,,,,,,,,,,,,,,,,,,,,,,,,node_peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486734647368531,0.1412898719423928,0.0824511774454558,1.0294737083189736
t3_compress,,,,,,,,,,,,,,,,,C new_unseen,,14.0,,,,,0.087592050874674,,,,,,,,,,,,,,,,,,,,,,,,,,,map_CoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5732059874562931,0.0520637979848135,0.0332081805297238,1.6189232844170145
t3_compress,,,,,,,,,,,,,,,,,A curr_val,,36.0,,,,,4.739803480168579,,,,,,,,,,,,,,,,,,,,,,,,,,,cyclen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8613441709298086,9.028205697091334,7.651360479807714,0.5058280165764214
t3_compress,,,,,,,,,,,,,,,,,A curr_val,,36.0,,,,,0.137955855343243,,,,,,,,,,,,,,,,,,,,,,,,,,,F_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8255369363945815,0.5263210280530684,0.4429314201715184,0.258071914082717
t3_compress,,,,,,,,,,,,,,,,,A curr_val,,36.0,,,,,0.2985156666246744,,,,,,,,,,,,,,,,,,,,,,,,,,,F_q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7782953435923275,0.9122567964775692,0.6672858316352464,0.3040173916281776
t3_compress,,,,,,,,,,,,,,,,,A curr_val,,36.0,,,,,34.38839118042317,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9001960900155102,95.96811153843451,83.07725180203758,0.2490675446478461
t3_compress,,,,,,,,,,,,,,,,,A curr_val,,36.0,,,,,2.055625991292477,,,,,,,,,,,,,,,,,,,,,,,,,,,max_asm_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6234534321300499,3.0294172278157205,1.8128316021077089,0.7413111126099328
t3_compress,,,,,,,,,,,,,,,,,B legacy_val,,5.0,,,,,1.7039228636891357,,,,,,,,,,,,,,,,,,,,,,,,,,,cyclen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9591834873684544,5.987965675741213,5.208076786755021,0.3245185757100129
t3_compress,,,,,,,,,,,,,,,,,B legacy_val,,5.0,,,,,0.0739709017873076,,,,,,,,,,,,,,,,,,,,,,,,,,,F_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8700460822987367,0.2664622564641872,0.2520038705340237,0.3466377090205092
t3_compress,,,,,,,,,,,,,,,,,B legacy_val,,5.0,,,,,0.1158493547191306,,,,,,,,,,,,,,,,,,,,,,,,,,,F_q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8793303730490255,0.3828737113621157,0.3708059209673838,0.3226909413443791
t3_compress,,,,,,,,,,,,,,,,,B legacy_val,,4.0,,,,,54.63323434877781,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0469583350132796,79.4262176714405,86.141431460313,0.7187260449357968
t3_compress,,,,,,,,,,,,,,,,,B legacy_val,,5.0,,,,,0.864967997749574,,,,,,,,,,,,,,,,,,,,,,,,,,,max_asm_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8253755565082251,1.7386239739755238,1.4233290959276643,0.4975014785812167
t3_compress,,,,,,,,,,,,,,,,,B legacy_val,,4.0,,,,,0.1207090489620542,,,,,,,,,,,,,,,,,,,,,,,,,,,node_peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7423457454188416,0.2569104108894007,0.1922688018235,0.5354841709215348
t3_compress,,,,,,,,,,,,,,,,,B legacy_val,,4.0,,,,,0.0511413076536859,,,,,,,,,,,,,,,,,,,,,,,,,,,map_CoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6913114731372971,0.0697820325022233,0.0521347928164623,0.6848044954558006
