digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
a34b7af9545df180,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\a34b7af9545df180__MAS_RST.APRQ_11_0615.8-60830a3d36-ce7qald4,final,1.7898,1.5865,25,1,,586.744
c3189ba5b67ecb6d,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\c3189ba5b67ecb6d__MAS_RST.APRQ_11_0615.8-f21c58a9ef-kbsvd6gw,final,1.8203,1.5845,25,1,,583.613
c60d54a5b0243642,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\c60d54a5b0243642__MAS_RST.APRQ_11_0615.8-f699a53b32-qwt7zjqp,final,1.8309,1.6275,25,1,,584.156
c811bee8d6b985b7,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\c811bee8d6b985b7__MAS_RST.APRQ_11_0615.8-0a7df4714c-k7cghira,final,1.6763,1.5244,25,1,,582.302
d22780bfe1218222,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\d22780bfe1218222__MAS_RST.APRQ_11_0615.8-41b4c46cc9-jd3612_h,final,1.7209,1.5421,25,1,,583.936
d68ed3a407cee2da,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\d68ed3a407cee2da__MAS_RST.APRQ_11_0615.8-16e1e5ca29-jak7nzf2,final,1.7999,1.6013,25,1,,588.411
f9a51dcc601e477f,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\f9a51dcc601e477f__MAS_RST.APRQ_11_0615.8-0c780b59be-wz13tp8a,final,1.6854,1.511,25,1,,588.3
1ffd025e3e761a67,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_06\1ffd025e3e761a67__MAS_RST.APRQ_11_0615.8-30d01e5879-54rvcfrq,final,1.6867,1.5048,25,1,,585.599
28010029aee290bc,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_06\28010029aee290bc__MAS_RST.APRQ_11_0615.8-e094db8e22-xk3mdewo,final,1.7199,1.5488,25,1,,587.8
3ce29b87007496c6,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_06\3ce29b87007496c6__MAS_RST.APRQ_11_0615.8-9760e96010-z4wlk8yn,final,1.7088,1.5318,25,1,,584.473
