digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
fce5da595e54a41d,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\fce5da595e54a41d__MAS_RST.APRQ_11_0705.0-7403b4d572-jf9je9me,final,1.6532,1.44,29,1,,731.26
,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\2bb79480f34680a3__MAS_RST.APRQ_11_0705.0-b0b7517eb6-_pwsx_kr,nonfinite,,,0,0,,
2cd64a31bf54c24c,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\2cd64a31bf54c24c__MAS_RST.APRQ_11_0705.0-8c5ae5f239-4_yq8ekd,final,1.9379,1.7185,29,1,,730.123
35a7895ade23a66a,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\35a7895ade23a66a__MAS_RST.APRQ_11_0705.0-22a502de97-ze496a4l,final,2.0537,1.8148,29,1,,728.203
3cdf9c89dc25e4c2,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\3cdf9c89dc25e4c2__MAS_RST.APRQ_11_0705.0-d4b5bf9b61-a7r3moq4,final,1.911,1.7154,29,1,,727.477
3d926e92d27a134d,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\3d926e92d27a134d__MAS_RST.APRQ_11_0705.0-feeb2a7e55-nwcgo50n,final,1.8686,1.6714,29,1,,735.808
441b57d6d6402f7a,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\441b57d6d6402f7a__MAS_RST.APRQ_11_0705.0-82646551bb-yz_lynmg,final,1.9172,1.7093,29,1,,730.138
5098d7c6b544670d,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\5098d7c6b544670d__MAS_RST.APRQ_11_0705.0-1ce6f558cb-sjzpjvcv,final,1.9151,1.7146,29,1,,730.071
62070777cc2866d4,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\62070777cc2866d4__MAS_RST.APRQ_11_0705.0-a319eec331-9xgioo4k,final,1.7258,1.5225,29,1,,730.067
70170f08df09d563,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\70170f08df09d563__MAS_RST.APRQ_11_0705.0-008244e583-cm9bgssz,final,1.8677,1.6688,29,1,,730.943
79eaceaff7a5505e,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\79eaceaff7a5505e__MAS_RST.APRQ_11_0705.0-6f240863ba-pxv7i_1k,final,1.977,1.7527,29,1,,729.407
8015fa99bfbe1dda,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\8015fa99bfbe1dda__MAS_RST.APRQ_11_0705.0-7beabae5b5-g9nwkzye,final,1.836,1.6445,29,1,,729.571
8aa818e39f8b77b8,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\8aa818e39f8b77b8__MAS_RST.APRQ_11_0705.0-fc2033d0fa-yk45b48y,final,1.7343,1.5412,29,1,,730.722
8be476eb5699da86,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\8be476eb5699da86__MAS_RST.APRQ_11_0705.0-904c840933-g29b4_kv,final,1.9111,1.7138,29,1,,730.336
920ac04cff8cc9be,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\920ac04cff8cc9be__MAS_RST.APRQ_11_0705.0-599976f674-6w4orboc,final,1.7262,1.5272,29,1,,731.712
