digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
78835e4d1ebe8b3c,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\78835e4d1ebe8b3c__MAS_RST.APRQ_21_0654.2-8425671d68-3_u_h5t9,final,2.0128,1.754,27,1,,672.177
7ba342c7713eaf8a,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\7ba342c7713eaf8a__MAS_RST.APRQ_10_0615.1-98bc4e3d64-7rfmwy5s,final,2.0698,1.8762,25,1,,623.469
7d4fbe46a3fd0e66,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\7d4fbe46a3fd0e66__MAS_RST.APRQ_19_0796.6-f1ef86f2aa-w4ru1tx_,final,3.8788,3.3572,31,0,above_ceiling,803.417
81bca0e36e16b5ac,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\81bca0e36e16b5ac__MAS_RST.APRQ_11_0767.6-7d5725c405-hl_t6wgs,final,2.281,1.946,31,1,,786.474
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\82eb726cd8ed7dfb__MAS_RST.APRQ_11_0705.0-ab846728b1-pxyoartd,nonfinite,,,0,0,,
889c8976c80f3f5f,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\889c8976c80f3f5f__MAS_RST.APRQ_21_0712.6-e541e6aef5-2jwsfn67,final,3.1102,2.5462,29,0,above_ceiling,725.382
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\8c56caabd4abbf72__MAS_RST.APRQ_21_0756.5-55ae6f2adb-m1hsxym9,nonfinite,,,0,0,,
8ea4adc921efc0d9,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\8ea4adc921efc0d9__MAS_RST.APRQ_11_0578.2-2f0897b94e-j4_jnq4u,final,2.3729,2.1997,24,1,,595.56
917bd10a933b7f78,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\917bd10a933b7f78__MAS_RST.APRQ_21_0729.4-c1964f5421-2stjarlw,final,1.7711,1.5588,29,1,,727.979
9789cd5aeca9391d,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\9789cd5aeca9391d__MAS_RST.APRQ_21_0712.6-494c2071e4-gfaq5cwg,final,2.2207,1.9575,29,1,,720.88
99c5273e919d14d3,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\99c5273e919d14d3__MAS_RST.APRQ_11_0725.8-c5626e1e2c-nhfczigd,final,2.2174,1.9696,29,1,,732.363
9b2aae72fc7ee815,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\9b2aae72fc7ee815__MAS_RST.APRQ_10_0615.1-cce78009ca-ggrmy9wm,final,5.9818,5.3207,24,0,above_ceiling,576.796
9d2a1ba98d3927cc,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\9d2a1ba98d3927cc__MAS_RST.APRQ_21_0729.4-419f21f196-vzjv57ly,final,2.0358,1.8066,29,1,,734.479
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\9e50f41255251b18__MAS_RST.APRQ_10_0615.1-49d265df85-4698vdas,nonfinite,,,0,0,,
a052574b78217ba2,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\a052574b78217ba2__MAS_RST.APRQ_21_0741.2-41ea24ef72-pcdfpmua,final,2.2435,1.8753,29,1,,735.611
a671f5a910aa4ffa,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\a671f5a910aa4ffa__MAS_RST.APRQ_11_0767.6-95fd6a8ccd-f15h0smp,final,2.5418,2.2107,31,1,,784.229
a67d1056f3e1a216,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\a67d1056f3e1a216__MAS_RST.APRQ_12_0635.6-21dc8198d1-6ranjsdj,final,6.0091,4.9287,25,0,above_ceiling,616.298
a6b6180cfda97999,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\a6b6180cfda97999__MAS_RST.APRQ_12_0635.6-2397a53136-ocvjw29j,final,2.3727,1.9534,25,1,,604.766
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\a9d3d454fa02eb85__MAS_RST.APRQ_10_0615.1-1a71528702-v4o01fvh,nonfinite,,,0,0,,
aa3ae87f4cc2d022,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\aa3ae87f4cc2d022__MAS_RST.APRQ_10_0615.1-36d8fd1da9-flvprryl,final,2.4103,2.1272,25,1,,613.053
adeb117a058570b3,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\adeb117a058570b3__MAS_RST.APRQ_10_0615.1-764a3f3355-ql5f_sco,final,2.5433,2.2733,25,1,,627.018
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\af11c2b21dce94de__MAS_RST.APRQ_11_0740.8-d7574153e3-0gc2ia6k,nonfinite,,,0,0,,
b47f6b7f45747080,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\b47f6b7f45747080__MAS_RST.APRQ_11_0576.8-72b04a76d2-4wyzeusw,superseded,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\b47f6b7f45747080__MAS_RST.APRQ_11_0576.8-f48d4ba06b-bhl631_2,nonfinite,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\b4b978a320e3180c__MAS_RST.APRQ_21_0756.5-ce660e435b-vjwd9wbo,nonfinite,,,0,0,,
b683dab18e3dd266,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\b683dab18e3dd266__MAS_RST.APRQ_19_0796.6-d6fffaedc4-ay8p77jz,final,2.0292,1.69,31,1,,805.511
b9d17a47a7283754,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\b9d17a47a7283754__MAS_RST.APRQ_11_0767.6-1402620f4b-b5btdxv7,final,5.7335,4.9641,31,0,above_ceiling,783.937
baa7708ac0fc7f58,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\baa7708ac0fc7f58__MAS_RST.APRQ_10_0615.1-b1b99a9202-twezfaaw,final,3.418,2.9648,25,0,above_ceiling,618.7
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\beaf0cfa35a7bb7f__MAS_RST.APRQ_11_0722.6-e875bca273-nd5oqnip,nonfinite,,,0,0,,
c760c1e48f6b3521,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\c760c1e48f6b3521__MAS_RST.APRQ_21_0712.6-84824220ad-t6evtzsd,final,2.2404,2.0244,29,1,,721.096
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\cd0d85794f9a3969__MAS_RST.APRQ_11_0576.8-8735fe0419-l0yj069o,nonfinite,,,0,0,,
ddfb9f812609df75,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\ddfb9f812609df75__MAS_RST.APRQ_19_0796.6-83e7ea0118-czxpwyqb,final,2.476,2.128,32,1,,811.194
dee61f585cd23187,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\dee61f585cd23187__MAS_RST.APRQ_21_0712.6-126044f3a7-yztfsj47,final,4.2927,3.7592,28,0,above_ceiling,711.715
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\e8978e9e9e8ad992__MAS_RST.APRQ_10_0615.1-05516646be-ihiqce19,nonfinite,,,0,0,,
eabbd255d319869f,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\eabbd255d319869f__MAS_RST.APRQ_12_0635.6-a24055af32-cxyyu9eq,final,4.9127,4.0252,25,0,above_ceiling,622.647
f49993cc3424e39d,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\f49993cc3424e39d__MAS_RST.APRQ_12_0635.6-0092e5c301-_qo01zkz,final,3.7756,3.0006,25,0,above_ceiling,612.989
f6ace4d6a586f603,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\f6ace4d6a586f603__MAS_RST.APRQ_10_0615.1-438ef60d60-7dphjsdy,final,2.3961,2.2275,25,1,,623.314
f71904ca93f3888c,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\f71904ca93f3888c__MAS_RST.APRQ_21_0715.1-cd8f4ed589-ma6sirdp,final,2.4492,2.0538,28,1,,716.881
f8073100cb0678bb,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\f8073100cb0678bb__MAS_RST.APRQ_10_0615.1-4ade1928a0-ebe9ipqk,final,2.3571,2.1023,25,1,,618.576
fa23b96979b62ddc,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\fa23b96979b62ddc__MAS_RST.APRQ_11_0632.5-ef04178b17-rlhlulsf,final,2.3982,2.1591,26,1,,641.44
fca4d00bbc4cbe9b,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\fca4d00bbc4cbe9b__MAS_RST.APRQ_10_0615.1-7f047bf01f-za78sa12,final,2.2717,1.9986,25,1,,618.89
fe15aafc31acdb2d,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\fe15aafc31acdb2d__MAS_RST.APRQ_11_0725.8-e2d29246cf-azkg2t39,final,3.8494,3.2624,30,0,above_ceiling,756.506
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\031d4142e7fa3d88__MAS_RST.APRQ_11_0705.0-f40ca6d24e-4qfst800,nonfinite,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\03f2e243156465ba__MAS_RST.APRQ_10_0615.1-5cf083933a-ouk9wsae,nonfinite,,,0,0,,
03f2e243156465ba,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\03f2e243156465ba__MAS_RST.APRQ_10_0615.1-b4ca7ca7af-g1fs5mpj,first_cycle,,,0,0,,
0d19831726b9d4c4,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\0d19831726b9d4c4__MAS_RST.APRQ_19_0796.6-f6c71e364e-gzwjgkr2,final,2.4492,2.0899,31,1,,808.057
12cb6b7a1bc020c8,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\12cb6b7a1bc020c8__MAS_RST.APRQ_21_0712.6-a7fca3f593-dtwbo9x0,final,2.4503,2.1876,29,1,,724.702
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\159825c9bdfd1966__MAS_RST.APRQ_12_0635.6-0234a6bb1d-spfud_4f,nonfinite,,,0,0,,
