pair,type1,type2,enrichment_segment,feed,split_bucket,split_lo,split_mean,split_min,split_max,n_cores,n_feasible,n_distinct_splits,realized_enrichment_mean,bu_k1_mix_mean,F_r_min,best_cid,best_split,best_n_type1,best_n_type2,best_EFPD,best_B_c,best_B_d,best_discharge_GWd,best_CBC_max,best_cbc_margin,best_F_q,best_AO_min,best_AO_max,best_pinmax_rodavg_GWd,best_pinmax_node_GWd,best_pinmax_known,best_rodavg_ge68,best_rodavg_ge75,best_node_ge68,best_node_ge75,best_F_r_campaign,best_CBC_max_campaign,best_metrics_source,best_eq_ok,best_ncyc,best_feasible_at_metrics,F_r_p10,F_r_median,EFPD_mean,EFPD_max,B_d_mean,CBC_max_max,cbc_margin_min,n_pinmax_known,pinmax_rodavg_min,pinmax_rodavg_mean,pinmax_node_min,pinmax_node_mean,frac_rodavg_ge62,frac_rodavg_ge68,frac_rodavg_ge75,frac_node_ge62,frac_node_ge68,frac_node_ge75,n_campaign_verified,F_r_campaign_min,EFPD_max_F_r,EFPD_max_B_d,EFPD_max_split,pkey,n_store_rows,n_store_valid,store_f_r_min,store_cyclen_max,n_store_rows_pair_all_feeds,store_gap_f_r,unexplored,novel_type
J1_J2,J2,J1,5.1,121,60-65,0.6,0.61157,0.603306,0.628099,3,3,2,5.119333,39.987043,1.5175,f036765e540a,0.603306,73,48,638.3,24.917416,49.628903,49.96,1198.9,241.1,1.883,-0.0522,0.0233,63.01,69.03,True,False,False,True,False,1.5167,1195.7,equilibrium_ncyc12,True,8,True,1.5229,1.5445,640.166667,642.4,49.77404,1280.2,159.8,3,63.01,63.843333,69.03,69.856667,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5167,1.5445,49.947685,0.628099,J1_J2,157,150,1.49,647.189,1833,-0.0275,False,False
J3_J4,J4,J3,5.1,121,50-55,0.5,0.532468,0.504132,0.53719,7,7,2,5.075143,39.619643,1.5344,2dfa971f8394,0.53719,65,56,639.4,24.960357,49.71443,49.98,1232.3,207.7,1.9121,-0.0503,0.0214,63.36,69.07,True,False,False,True,False,1.5341,1229.0,equilibrium_ncyc12,True,8,True,1.53626,1.5402,639.142857,639.4,49.694437,1232.3,207.7,7,63.33,63.424286,69.06,69.19,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5341,1.5344,49.71443,0.53719,J3_J4,11,11,1.5008,641.19,11,-0.0336,True,False
J3_J4,J3,J4,5.1,121,55-60,0.55,0.573003,0.561983,0.595041,3,2,2,5.077333,39.653187,1.5414,61504017d7c2,0.561983,68,53,640.4,24.999394,49.792182,50.03,1267.0,173.0,1.9215,-0.0479,0.0196,64.01,69.79,True,False,False,True,False,1.5331,1264.3,equilibrium_ncyc12,True,9,True,1.5427,1.5479,641.366667,642.0,49.867342,1291.7,148.3,3,63.5,63.873333,69.22,69.64,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5331,1.5527,49.916585,0.595041,J3_J4,11,11,1.5008,641.19,11,-0.0406,True,False
J5_J6,J6,J5,5.1,121,50-55,0.5,0.524518,0.504132,0.53719,15,15,3,5.1242,40.0386,1.5253,a28180456e92,0.53719,65,56,642.2,25.069661,49.932135,50.27,1250.2,189.8,1.9067,-0.0509,0.0239,63.93,69.99,True,False,False,True,False,1.5264,1246.7,equilibrium_ncyc12,True,9,True,1.52638,1.5406,641.253333,642.2,49.85853,1262.9,177.1,15,63.4,63.803333,69.19,69.78,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5232,1.5253,49.932135,0.53719,J5_J6,254,247,1.4712,645.976,254,-0.0541,False,False
J5_J6,J6,J5,5.1,121,55-60,0.55,0.578512,0.561983,0.595041,5,5,3,5.1252,40.052022,1.5328,a70c2d49cf36,0.570248,69,52,640.8,25.015009,49.823283,50.17,1232.2,207.8,1.898,-0.0522,0.0229,63.76,69.8,True,False,False,True,False,1.5299,1227.7,equilibrium_ncyc12,True,9,True,1.53752,1.5451,642.62,644.0,49.964791,1304.2,135.7,5,63.76,63.964,69.8,70.046,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5299,1.5446,50.072088,0.595041,J5_J6,254,247,1.4712,645.976,254,-0.0616,False,False
J5_J6,J5,J6,5.1,121,60-65,0.6,0.615702,0.603306,0.628099,2,2,2,5.1245,40.048247,1.5381,b3bd79ae10dd,0.628099,76,45,644.1,25.143832,50.079863,50.4,1305.3,134.7,1.9192,-0.0465,0.0163,63.93,69.99,True,False,False,True,False,1.5364,1301.3,equilibrium_ncyc12,True,9,True,1.53848,1.54,642.1,644.1,49.92436,1305.3,134.7,2,63.89,63.91,69.91,69.95,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5364,1.5381,50.079863,0.628099,J5_J6,254,247,1.4712,645.976,254,-0.0669,False,False
J7_J8,J8,J7,5.1,121,50-55,0.5,0.529614,0.504132,0.53719,12,12,3,5.092083,39.819538,1.5304,93175444001c,0.528926,64,57,642.1,25.065757,49.92436,50.21,1268.2,171.8,1.9082,-0.05,0.0194,63.55,69.28,True,False,False,True,False,1.5305,1264.5,equilibrium_ncyc12,True,8,True,1.53297,1.54025,642.658333,644.1,49.967771,1318.8,121.2,12,63.16,63.644167,68.9,69.355,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5305,1.548,50.079863,0.528926,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,121,55-60,0.55,0.571706,0.561983,0.595041,17,17,3,5.093,39.840532,1.5313,b844d7d8d118,0.561983,68,53,644.6,25.16335,50.118739,50.32,1323.3,116.7,1.919,-0.047,0.0171,63.77,69.51,True,False,False,True,False,1.5313,1323.3,equilibrium_ncyc12,True,8,True,1.53264,1.5347,644.123529,644.9,50.081693,1337.7,102.3,17,62.74,63.492941,68.36,69.173529,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5313,1.5381,50.142065,0.561983,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,121,60-65,0.6,0.605849,0.603306,0.636364,13,13,2,5.093462,39.847629,1.531,6e5e3ae5f565,0.603306,73,48,644.0,25.139928,50.072088,50.27,1326.1,113.9,1.9092,-0.0464,0.0163,63.8,69.48,True,False,False,True,False,1.531,1326.1,equilibrium_ncyc12,True,8,True,1.53314,1.5395,643.838462,644.6,50.059528,1341.6,98.4,13,63.49,63.790769,69.09,69.466154,1.0,0.0,0.0,1.0,1.0,0.0,0,1.531,1.5333,50.118739,0.603306,J7_J8,0,0,,,0,,True,True
K1_K2,K1,K2,5.2,101,50-55,0.5,0.514851,0.514851,0.514851,1,1,1,5.234,40.976575,1.5426,f3401a48850f,0.514851,52,49,579.8,22.633743,54.007247,54.31,1254.2,225.8,1.9053,-0.04,0.0083,75.08,81.55,True,True,True,True,True,1.5426,1254.2,equilibrium_ncyc12,True,8,True,1.5426,1.5426,579.8,579.8,54.007247,1254.2,225.8,1,75.08,75.08,81.55,81.55,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5426,1.5426,54.007247,0.514851,K1_K2,0,0,,,1145,,True,False
K1_K2,K1,K2,5.2,101,55-60,0.55,0.5845,0.554455,0.594059,29,29,2,5.235759,41.001214,1.5115,509e073fb55f,0.594059,60,41,581.6,22.70401,54.174914,54.47,1265.7,214.3,1.8694,-0.0401,0.0105,75.67,81.45,True,True,True,True,True,1.5115,1265.7,equilibrium_ncyc12,True,8,True,1.53604,1.5423,579.865517,584.9,54.01335,1284.8,195.2,29,73.7,75.983448,80.52,82.094483,1.0,1.0,0.896552,1.0,1.0,1.0,0,1.5115,1.5423,54.482303,0.594059,K1_K2,0,0,,,1145,,True,False
K1_K2,K1,K2,5.2,101,60-65,0.6,0.63384,0.633663,0.643564,56,56,2,5.237,41.01867,1.5196,bb763869da16,0.633663,64,37,580.7,22.668876,54.091081,54.37,1271.9,208.1,1.8821,-0.0395,0.0113,76.61,82.48,True,True,True,True,True,1.5174,1274.4,equilibrium_ncyc12,True,8,True,1.5273,1.53645,582.317857,585.6,54.241781,1294.2,185.8,56,71.67,74.84,79.14,81.334643,1.0,1.0,0.375,1.0,1.0,1.0,0,1.5174,1.538,54.547506,0.633663,K1_K2,0,0,,,1145,,True,False
K1_K2,K1,K2,5.2,101,65-70,0.65,0.674128,0.673267,0.683168,46,46,2,5.237087,41.032922,1.512,fb79709e8396,0.673267,68,33,581.5,22.700106,54.165599,43.33,1279.7,200.3,1.8631,-0.0402,0.0133,76.51,82.38,True,True,True,True,True,1.5113,1279.4,equilibrium_ncyc12,True,8,True,1.5165,1.53925,583.230435,586.4,54.326786,1302.4,177.6,46,72.11,74.874565,79.83,81.442391,1.0,1.0,0.434783,1.0,1.0,1.0,0,1.5113,1.5286,54.622025,0.673267,K1_K2,0,0,,,1145,,True,False
K1_K2,K1,K2,5.2,101,70-75,0.7,0.712871,0.712871,0.712871,9,9,1,5.238,41.046628,1.5174,f9bb934c1829,0.712871,72,29,581.6,22.70401,54.174914,54.45,1281.6,198.4,1.8754,-0.039,0.0094,74.59,81.5,True,True,False,True,True,1.5174,1281.6,equilibrium_ncyc12,True,7,True,1.52516,1.546,583.555556,584.8,54.35707,1308.2,171.8,9,73.67,75.555556,80.58,82.34,1.0,1.0,0.555556,1.0,1.0,1.0,0,1.5174,1.5329,54.472988,0.712871,K1_K2,0,0,,,1145,,True,False
K5_K6,K5,K6,5.2,101,55-60,0.55,0.594059,0.594059,0.594059,1,1,1,5.226,40.96577,1.5304,9c55f6bedd2e,0.594059,60,41,578.3,22.575187,53.867525,54.16,1239.5,240.5,1.8474,-0.0419,0.0144,75.37,81.45,True,True,True,True,True,1.5285,1243.3,equilibrium_ncyc12,True,8,True,1.5304,1.5304,578.3,578.3,53.867525,1239.5,240.5,1,75.37,75.37,81.45,81.45,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5285,1.5304,53.867525,0.594059,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,101,60-65,0.6,0.633663,0.633663,0.633663,3,3,1,5.227,40.982786,1.5339,8785dfb7689c,0.633663,64,37,582.5,22.739143,54.258747,54.57,1283.1,196.9,1.8978,-0.0409,0.0163,74.82,81.44,True,True,False,True,True,1.5394,1284.5,equilibrium_ncyc12,True,8,True,1.53436,1.5362,580.866667,582.5,54.106605,1283.1,196.9,3,74.82,75.673333,81.44,81.866667,1.0,1.0,0.666667,1.0,1.0,1.0,0,1.5335,1.5339,54.258747,0.633663,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,101,65-70,0.65,0.674059,0.673267,0.683168,25,24,2,5.229,41.000143,1.5217,5b361ef00f1d,0.673267,68,33,582.3,22.731336,54.240118,54.55,1290.6,189.4,1.862,-0.0407,0.0156,76.8,82.67,True,True,True,True,True,1.5208,1290.2,equilibrium_ncyc12,True,8,True,1.52208,1.5303,581.04,582.4,54.122751,1292.8,187.2,25,75.37,76.7052,81.34,82.6824,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5208,1.5437,54.249432,0.673267,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,101,70-75,0.7,0.712871,0.712871,0.712871,2,2,1,5.23,41.016819,1.5225,0f40d7b2d2cb,0.712871,72,29,580.6,22.664972,54.081766,54.37,1293.2,186.8,1.8748,-0.0412,0.0118,77.01,82.87,True,True,True,True,True,1.5217,1294.1,equilibrium_ncyc12,True,7,True,1.52281,1.52405,580.9,581.2,54.10971,1293.2,186.8,2,75.52,76.265,82.22,82.545,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5217,1.5256,54.137655,0.712871,K5_K6,0,0,,,19,,True,False
K1_K2,K1,K2,5.2,105,60-65,0.6,0.631293,0.609524,0.647619,7,7,2,5.236571,41.017768,1.537,f5292718e77c,0.647619,68,37,599.4,23.398871,53.70598,53.98,1311.0,169.0,1.9203,-0.0452,0.017,78.14,85.0,True,True,True,True,True,1.537,1311.0,equilibrium_ncyc12,True,8,True,1.53724,1.5424,598.985714,601.7,53.66886,1326.4,153.6,7,77.22,77.601429,84.04,84.478571,1.0,1.0,1.0,1.0,1.0,1.0,0,1.537,1.5427,53.912059,0.647619,K1_K2,28,24,1.8827,591.326,1145,0.3457,True,False
K1_K2,K1,K2,5.2,105,65-70,0.65,0.685714,0.685714,0.685714,24,24,1,5.238,41.037021,1.5282,0356a210ec7b,0.685714,72,33,603.9,23.574538,54.109178,54.38,1331.3,148.7,1.913,-0.0438,0.0156,77.77,84.56,True,True,True,True,True,1.5282,1331.3,equilibrium_ncyc12,True,8,True,1.53125,1.53845,601.8,604.3,53.921019,1339.0,141.0,24,76.75,77.66375,83.43,84.451667,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5282,1.531,54.145018,0.685714,K1_K2,28,24,1.8827,591.326,1145,0.3545,True,False
K1_K2,K1,K2,5.2,105,70-75,0.7,0.72381,0.72381,0.72381,40,39,1,5.238,41.050498,1.529,75108a093ee7,0.72381,76,29,603.1,23.543308,54.037498,54.31,1348.8,131.2,1.9051,-0.0458,0.024,74.78,81.61,True,True,False,True,True,1.529,1348.8,equilibrium_ncyc12,True,8,True,1.53648,1.5425,600.765,605.0,53.828283,1350.8,129.2,40,74.73,77.011,81.61,83.707,1.0,1.0,0.875,1.0,1.0,1.0,0,1.529,1.5454,54.207738,0.72381,K1_K2,28,24,1.8827,591.326,1145,0.3537,True,False
K1_K2,K1,K2,5.2,105,75-90,0.75,0.764146,0.761905,0.8,51,51,2,5.239059,41.064768,1.5227,06c02b5e0f77,0.761905,80,25,603.4,23.55502,54.064378,54.33,1353.8,126.2,1.8869,-0.0457,0.0251,74.9,81.64,True,True,False,True,True,1.5227,1353.8,equilibrium_ncyc12,True,8,True,1.5282,1.5391,601.811765,603.6,53.922073,1357.9,122.1,51,74.55,76.565098,81.36,83.146667,1.0,1.0,0.862745,1.0,1.0,1.0,0,1.5227,1.524,54.082298,0.761905,K1_K2,28,24,1.8827,591.326,1145,0.36,True,False
K5_K6,K5,K6,5.2,105,60-65,0.6,0.647619,0.647619,0.647619,1,1,1,5.228,40.988783,1.5367,7ba357be7c00,0.647619,68,37,599.5,23.402775,53.71494,54.0,1319.2,160.8,1.8918,-0.0435,0.013,77.23,83.16,True,True,True,True,True,1.5389,1319.7,equilibrium_ncyc12,True,8,True,1.5367,1.5367,599.5,599.5,53.71494,1319.2,160.8,1,77.23,77.23,83.16,83.16,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5389,1.5367,53.71494,0.647619,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,105,65-70,0.65,0.685714,0.685714,0.685714,18,15,1,5.229,41.005151,1.5327,536e6afa65fc,0.685714,72,33,600.0,23.422293,53.75974,54.08,1332.0,148.0,1.9184,-0.0426,0.0134,76.96,83.29,True,True,True,True,True,1.535,1328.9,equilibrium_ncyc12,True,8,True,1.53932,1.54545,599.311111,600.8,53.698016,1349.9,130.1,18,76.84,77.429444,83.2,83.987778,1.0,1.0,1.0,1.0,1.0,1.0,0,1.535,1.547,53.831419,0.685714,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,105,70-75,0.7,0.72381,0.72381,0.72381,18,16,1,5.23,41.021519,1.5399,9d6683fe81c8,0.72381,76,29,598.1,23.348123,53.589501,53.86,1334.2,145.8,1.9179,-0.0459,0.017,77.6,84.26,True,True,True,True,True,1.5429,1336.2,equilibrium_ncyc12,True,8,True,1.54136,1.5431,599.272222,600.4,53.694531,1342.7,137.3,18,77.01,77.636111,83.18,84.273333,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5409,1.5451,53.79558,0.72381,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,105,75-90,0.75,0.761905,0.761905,0.761905,1,1,1,5.232,41.037887,1.5486,16452b56ae6d,0.761905,80,25,600.0,23.422293,53.75974,54.04,1358.5,121.5,1.9443,-0.0415,0.0157,77.61,84.05,True,True,True,True,True,1.5488,1359.0,equilibrium_ncyc12,True,8,True,1.5486,1.5486,600.0,600.0,53.75974,1358.5,121.5,1,77.61,77.61,84.05,84.05,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5488,1.5486,53.75974,0.761905,K5_K6,0,0,,,19,,True,False
K1_K2,K1,K2,5.2,109,50-55,0.5,0.513761,0.513761,0.513761,2,2,1,5.234,40.976189,1.5457,27dbaf84c0bf,0.513761,56,53,622.8,24.31234,53.754808,54.01,1302.6,177.4,1.9103,-0.0507,0.0123,70.5,76.32,True,True,False,True,True,1.5443,1310.1,equilibrium_ncyc12,True,8,True,1.54594,1.5469,623.15,623.5,53.785017,1302.7,177.3,2,68.2,69.35,75.78,76.05,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5443,1.5481,53.815226,0.513761,K1_K2,196,135,1.7254,605.393,1145,0.1797,False,False
K1_K2,K1,K2,5.2,109,55-60,0.55,0.550459,0.550459,0.550459,1,0,1,5.235,40.989172,1.5523,891ef07654ab,0.550459,60,49,623.5,24.339666,53.815226,54.05,1308.4,171.6,1.9305,-0.0511,0.0133,68.53,76.1,True,True,False,True,True,1.5482,1316.4,equilibrium_ncyc12,True,9,False,1.5523,1.5523,623.5,623.5,53.815226,1308.4,171.6,1,68.53,68.53,76.1,76.1,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5482,1.5523,53.815226,0.550459,K1_K2,196,135,1.7254,605.393,1145,0.1731,False,False
K1_K2,K1,K2,5.2,109,75-90,0.75,0.770642,0.770642,0.770642,3,0,1,5.239,41.067066,1.5606,03d530565dca,0.770642,84,25,624.7,24.386511,53.918799,54.22,1381.4,98.6,1.9342,-0.0457,0.015,71.97,78.68,True,True,False,True,True,1.5472,1378.9,equilibrium_ncyc12,True,9,False,1.5609,1.5621,624.466667,624.7,53.89866,1381.4,98.6,3,71.97,72.986667,78.68,79.74,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5472,1.5606,53.918799,0.770642,K1_K2,196,135,1.7254,605.393,1145,0.1648,False,False
K5_K6,K5,K6,5.2,109,50-55,0.5,0.513761,0.513761,0.513761,4,4,1,5.224,40.931269,1.5441,2d21f9600b1d,0.513761,56,53,624.1,24.363089,53.867013,54.17,1311.7,168.3,1.9254,-0.0528,0.015,69.22,76.91,True,True,False,True,True,1.5441,1311.7,equilibrium_ncyc12,True,8,True,1.54539,1.54845,622.25,624.1,53.707336,1311.7,168.3,4,69.22,69.76,75.53,75.97,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5441,1.5441,53.867013,0.513761,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,109,55-60,0.55,0.564699,0.550459,0.587156,67,48,2,5.225388,40.953155,1.5409,7008944a01aa,0.587156,64,45,624.2,24.366992,53.875644,54.16,1328.9,151.1,1.9113,-0.0521,0.0145,71.32,77.15,True,True,False,True,True,1.5409,1328.9,equilibrium_ncyc12,True,8,True,1.54416,1.5492,622.846269,625.1,53.758801,1329.7,150.3,67,67.67,70.793134,74.56,77.50597,1.0,0.955224,0.014925,1.0,1.0,0.955224,0,1.5409,1.5484,53.953324,0.550459,K5_K6,0,0,,,19,,True,False
K1_K2,K1,K2,5.2,113,50-55,0.5,0.529371,0.504425,0.539823,116,87,3,5.234716,40.981685,1.5226,8e8e05cf9636,0.504425,57,56,637.4,24.882283,53.067524,53.24,1307.9,172.1,1.8892,-0.0497,0.0176,,,False,False,False,False,False,1.5226,1307.9,campaign,False,5,True,1.53185,1.54515,636.87069,638.2,53.023455,1330.1,149.9,40,64.1,66.42825,70.1,73.168,1.0,0.0,0.0,1.0,1.0,0.05,76,1.5226,1.5426,53.134129,0.539823,K1_K2,88,79,1.6116,633.577,1145,0.089,False,False
K1_K2,K1,K2,5.2,113,55-60,0.55,0.575221,0.575221,0.575221,30,30,1,5.235,40.997932,1.5373,d2ebc209967c,0.575221,65,48,634.4,24.765171,52.817755,53.09,1310.6,169.4,1.9239,-0.0501,0.0215,,,False,False,False,False,False,1.5373,1310.6,campaign,False,5,True,1.54017,1.5451,637.17,638.1,53.048375,1341.6,138.4,6,63.75,64.728333,69.77,71.068333,1.0,0.0,0.0,1.0,1.0,0.0,24,1.5373,1.5403,53.125803,0.575221,K1_K2,88,79,1.6116,633.577,1145,0.0743,False,False
K1_K2,K1,K2,5.2,113,60-65,0.6,0.610619,0.610619,0.610619,3,3,1,5.236,41.010455,1.5456,ad82bef38ac9,0.610619,69,44,637.6,24.89009,53.084175,53.36,1350.4,129.6,1.923,-0.0474,0.0157,64.15,70.08,True,False,False,True,False,1.5456,1350.4,equilibrium_ncyc12,True,9,True,1.54626,1.5489,637.366667,637.7,53.064748,1350.4,129.6,3,64.15,65.903333,70.08,72.476667,1.0,0.333333,0.0,1.0,1.0,0.333333,0,1.5456,1.5489,53.0925,0.610619,K1_K2,88,79,1.6116,633.577,1145,0.066,False,False
K5_K6,K5,K6,5.2,113,50-55,0.5,0.539823,0.539823,0.539823,12,8,1,5.225,40.942467,1.5442,250b8c1fb49a,0.539823,61,52,634.4,24.765171,52.817755,53.12,1316.7,163.3,1.94,-0.051,0.0209,71.19,77.13,True,True,False,True,True,1.5439,1315.9,equilibrium_ncyc12,True,8,True,1.54463,1.54825,633.916667,634.6,52.777514,1318.9,161.1,12,71.1,71.6825,77.04,77.715833,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5439,1.5505,52.834406,0.539823,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,113,55-60,0.55,0.566372,0.566372,0.566372,1,1,1,5.225,40.953874,1.5475,2eb19051b81f,0.566372,64,49,633.8,24.741749,52.767801,53.04,1349.6,130.4,1.9431,-0.0466,0.0131,71.52,78.79,True,True,False,True,True,1.5455,1351.4,equilibrium_ncyc12,True,8,True,1.5475,1.5475,633.8,633.8,52.767801,1349.6,130.4,1,71.52,71.52,78.79,78.79,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5455,1.5475,52.767801,0.566372,K5_K6,0,0,,,19,,True,False
K1_K2,K1,K2,5.2,117,50-55,0.5,0.527709,0.512821,0.547009,93,91,3,5.233849,40.974133,1.5168,b9f85fe59900,0.521368,61,56,647.4,25.272654,52.057348,52.35,1311.0,169.0,1.9201,-0.0489,0.0182,66.02,73.03,True,False,False,True,False,1.5181,1310.4,equilibrium_ncyc12,True,8,True,1.52114,1.5327,646.168817,648.1,51.958349,1328.0,152.0,93,64.48,69.13871,70.54,75.956344,1.0,0.591398,0.010753,1.0,1.0,0.537634,0,1.5179,1.5332,52.113635,0.512821,K1_K2,223,201,1.5234,648.02,1145,0.0066,False,False
K1_K2,K2,K1,5.2,117,55-60,0.55,0.573124,0.555556,0.589744,72,72,3,5.233194,40.956454,1.5218,e65d4b95cca5,0.555556,65,52,646.1,25.221906,51.952815,52.27,1295.4,184.6,1.9236,-0.0491,0.0186,67.54,74.53,True,False,False,True,False,1.5216,1293.4,equilibrium_ncyc12,True,9,True,1.52591,1.53375,645.545833,648.7,51.908255,1333.3,146.7,72,64.74,71.250556,70.86,77.758194,1.0,0.777778,0.027778,1.0,1.0,0.763889,0,1.5216,1.5473,52.161881,0.581197,K1_K2,223,201,1.5234,648.02,1145,0.0016,False,False
K1_K2,K2,K1,5.2,117,60-65,0.6,0.619658,0.615385,0.623932,4,4,2,5.2325,40.949399,1.5429,3d83ec0c3815,0.615385,72,45,643.5,25.120409,51.743749,52.08,1289.0,191.0,1.937,-0.0463,0.0167,72.53,78.78,True,True,False,True,True,1.5434,1286.7,equilibrium_ncyc12,True,9,True,1.54296,1.54515,645.075,648.5,51.870395,1334.9,145.1,4,72.22,72.4825,78.41,78.735,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5434,1.5431,52.145799,0.615385,K1_K2,223,201,1.5234,648.02,1145,-0.0195,False,False
K5_K6,K5,K6,5.2,117,50-55,0.5,0.522287,0.512821,0.547009,158,157,3,5.223804,40.929261,1.5229,0686f8d6807b,0.547009,64,53,647.9,25.292173,52.097553,52.26,1337.0,143.0,1.9026,-0.0498,0.0167,,,False,False,False,False,False,1.5229,1337.0,campaign,False,5,True,1.5262,1.53275,646.106962,648.8,51.953375,1347.5,132.5,137,64.08,68.262555,70.05,74.70854,1.0,0.416058,0.145985,1.0,1.0,0.394161,21,1.5229,1.5498,52.169922,0.547009,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,117,55-60,0.55,0.57265,0.555556,0.589744,87,86,3,5.22546,40.953828,1.5233,613721c4735d,0.581197,68,49,648.3,25.307788,52.129717,52.4,1342.3,137.7,1.8928,-0.0501,0.0181,64.08,70.09,True,False,False,True,False,1.5241,1342.4,equilibrium_ncyc12,True,8,True,1.53028,1.5378,647.794253,650.8,52.08905,1377.6,102.4,68,64.08,67.231765,70.09,73.463235,1.0,0.264706,0.073529,1.0,1.0,0.264706,19,1.5241,1.5467,52.330741,0.581197,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,117,60-65,0.6,0.623219,0.615385,0.649573,60,60,3,5.227217,40.978299,1.5324,ffd6df2c9597,0.649573,76,41,649.3,25.346825,52.210127,52.46,1371.9,108.1,1.9005,-0.0499,0.0135,64.45,70.78,True,False,False,True,False,1.5333,1372.1,equilibrium_ncyc12,True,8,True,1.53614,1.54035,649.735,651.0,52.245105,1386.8,93.2,20,64.29,65.014,70.46,71.0305,1.0,0.0,0.0,1.0,1.0,0.0,40,1.5331,1.5393,52.346823,0.623932,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,117,65-70,0.65,0.663248,0.65812,0.683761,5,5,2,5.2282,40.995498,1.5425,2ff8a32af6cd,0.65812,77,40,650.9,25.409284,52.338782,52.62,1390.8,89.2,1.9213,-0.0463,0.0088,,,False,False,False,False,False,1.5425,1390.8,campaign,False,5,True,1.54322,1.5446,650.3,651.2,52.290537,1393.6,86.4,2,65.28,65.29,71.02,71.025,1.0,0.0,0.0,1.0,1.0,0.0,3,1.5425,1.5443,52.362905,0.65812,K5_K6,0,0,,,19,,True,False
K5_K6,K5,K6,5.2,117,70-75,0.7,0.717949,0.717949,0.717949,3,3,1,5.23,41.019001,1.5482,2edc2bbf9a4d,0.717949,84,33,650.4,25.389766,52.298578,52.56,1403.0,77.0,1.9234,-0.047,0.0109,65.15,70.86,True,False,False,True,False,1.5482,1403.0,equilibrium_ncyc12,True,8,True,1.54834,1.5489,650.566667,650.7,52.311979,1404.2,75.8,1,65.15,65.15,70.86,70.86,1.0,0.0,0.0,1.0,1.0,0.0,2,1.5482,1.5494,52.3227,0.717949,K5_K6,0,0,,,19,,True,False
K1_K2,K2,K1,5.2,121,50-55,0.5,0.525111,0.504132,0.53719,13,13,3,5.233538,40.96716,1.5231,b29bf0fe8f9c,0.53719,65,56,656.1,25.612278,51.012884,51.36,1293.5,186.5,1.8773,-0.0502,0.0191,65.14,71.15,True,False,False,True,False,1.5231,1289.2,equilibrium_ncyc12,True,8,True,1.52328,1.5336,656.146154,657.8,51.016472,1328.8,151.2,13,64.76,65.302308,70.88,71.342308,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5231,1.5339,51.145061,0.528926,K1_K2,462,416,1.4902,659.725,1145,-0.0329,False,False
K1_K2,K2,K1,5.2,121,55-60,0.55,0.580252,0.561983,0.595041,19,17,3,5.235368,40.997096,1.5252,318b79ff7674,0.570248,69,52,655.2,25.577144,50.942907,51.28,1271.8,208.2,1.8853,-0.0519,0.02,65.0,71.07,True,False,False,True,False,1.5253,1268.3,equilibrium_ncyc12,True,8,True,1.5352,1.5443,658.121053,658.9,51.170024,1356.0,124.0,19,64.92,65.732632,70.64,71.723684,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5253,1.5421,51.230588,0.595041,K1_K2,462,416,1.4902,659.725,1145,-0.035,False,False
